employee_id,in_degree_weighted,out_degree_weighted,betweenness,eigenvector,pagerank,clustering_coeff,in_degree_weighted_norm,out_degree_weighted_norm,betweenness_norm,eigenvector_norm,pagerank_norm,influence_score,full_name,department,job_level_name,network_role
EMP00220,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dr. Dian Oktaviani, M.Pd",Product,Specialist,Information Broker
EMP00219,0,4,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.16666666666666666,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Mustika Waskita, S.E.",Product,Specialist,Information Broker
EMP00216,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jinawi Prasetya,Product,Staff,Information Broker
EMP00001,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Balidin Dongoran, S.T.",Engineering,Staff,Information Broker
EMP00740,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Drs. Febi Tarihoran,Data & Analytics,Specialist,Information Broker
EMP00738,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Karimah Waskita, S.I.Kom",Data & Analytics,Senior Staff,Information Broker
EMP00735,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.16666666666666666,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Hj. Samiah Halimah, S.Pd",Data & Analytics,Specialist,Central Connector
EMP00733,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,dr. Alika Hardiansyah,Data & Analytics,Staff,Information Broker
EMP00732,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,drg. Dimas Pratama,Data & Analytics,Staff,Information Broker
EMP00730,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ina Mandasari,Data & Analytics,Senior Staff,Information Broker
EMP00241,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hj. Keisha Widodo,Product,Lead,Information Broker
EMP00238,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Tina Latupono, S.E.",Product,Staff,Information Broker
EMP00236,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R.A. Nadia Rajasa,Product,Staff,Information Broker
EMP00234,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R. Halima Mahendra,Product,Staff,Central Connector
EMP00188,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lalita Prasasta,Engineering,Staff,Information Broker
EMP00187,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Nasim Winarno,Engineering,Senior Staff,Information Broker
EMP00186,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puti Mutia Agustina, M.Farm",Engineering,Specialist,Information Broker
EMP00185,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jaswadi Suryatmi,Engineering,Senior Staff,Information Broker
EMP00184,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Sutan Cakrajiya Dongoran, S.Gz",Engineering,Staff,Information Broker
EMP00183,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"R.A. Samiah Saragih, S.H.",Engineering,Staff,Information Broker
EMP00182,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Lukman Sitorus, S.Pt",Engineering,Lead,Information Broker
EMP00181,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Oliva Wijayanti,Engineering,Senior Staff,Information Broker
EMP00741,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,T. Bagya Winarno,Data & Analytics,Senior Staff,Information Broker
EMP00211,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Vera Padmasari,Product,Staff,Information Broker
EMP00209,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lidya Halim,Product,Specialist,Central Connector
EMP00207,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Gabriella Haryanto, S.Farm",Product,Lead,Information Broker
EMP00202,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Nasab Suwarno,Product,Lead,Information Broker
EMP00200,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Hj. Ika Nurdiyanti, M.Kom.",Engineering,Senior Staff,Information Broker
EMP00199,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hana Prayoga,Engineering,Senior Staff,Information Broker
EMP00198,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Endah Kusmawati,Engineering,Specialist,Information Broker
EMP00173,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Shania Natsir,Engineering,Specialist,Information Broker
EMP00172,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Imam Widiastuti,Engineering,Senior Staff,Information Broker
EMP00171,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ida Puspasari, S.E.I",Engineering,Staff,Information Broker
EMP00170,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Hasan Simbolon, S.Sos",Engineering,Staff,Information Broker
EMP00169,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ifa Mayasari, S.Pd",Engineering,Specialist,Information Broker
EMP00168,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Salimah Maheswara,Engineering,Senior Staff,Information Broker
EMP00167,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Viman Sitompul, M.Ak",Engineering,Senior Staff,Information Broker
EMP00166,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mala Hidayat,Engineering,Staff,Information Broker
EMP00165,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dr. Mahfud Winarsih, S.Kom",Engineering,Senior Staff,Information Broker
EMP00195,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Karta Purwanti, M.Ak",Engineering,Staff,Information Broker
EMP00194,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Diana Hariyah,Engineering,Staff,Information Broker
EMP00193,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Vero Maheswara,Engineering,Senior Staff,Information Broker
EMP00192,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Alika Puspita,Engineering,Senior Staff,Information Broker
EMP00191,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Cecep Maryati,Engineering,Specialist,Information Broker
EMP00190,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"KH. Timbul Kurniawan, S.Farm",Engineering,Staff,Information Broker
EMP00189,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Marwata Ardianto,Engineering,Specialist,Information Broker
EMP00149,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ani Halimah,Engineering,Lead,Information Broker
EMP00803,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Umaya Irawan,Customer Success,Senior Staff,Information Broker
EMP00800,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Natalia Yulianti,Customer Success,Specialist,Information Broker
EMP00799,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hasim Yolanda,Customer Success,Staff,Information Broker
EMP00796,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Tina Halimah,Customer Success,Staff,Information Broker
EMP00793,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mulyono Nuraini,Customer Success,Specialist,Central Connector
EMP00789,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Damar Nasyiah,Customer Success,Staff,Information Broker
EMP00005,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Among Iswahyudi,Engineering,Specialist,Information Broker
EMP00786,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Edward Hutapea,Customer Success,Lead,Information Broker
EMP00783,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dewi Pertiwi,Customer Success,Staff,Information Broker
EMP00781,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Natalia Tampubolon,Customer Success,Specialist,Information Broker
EMP00179,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kajen Kusmawati,Engineering,Lead,Information Broker
EMP00177,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hj. Janet Hastuti,Engineering,Staff,Information Broker
EMP00176,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Irfan Prastuti,Engineering,Staff,Information Broker
EMP00175,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dt. Gadang Suwarno,Engineering,Specialist,Information Broker
EMP00174,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ir. Ilsa Waskita,Engineering,Senior Staff,Information Broker
EMP00808,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"drg. Cengkir Siregar, S.Gz",Customer Success,Specialist,Central Connector
EMP00807,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Raihan Widodo,Customer Success,Senior Staff,Information Broker
EMP00805,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Tari Firgantoro, S.E.",Customer Success,Specialist,Central Connector
EMP00164,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Maya Adriansyah, M.TI.",Engineering,Specialist,Information Broker
EMP00163,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dodo Gunawan,Engineering,Specialist,Information Broker
EMP00162,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Harsana Permata,Engineering,Specialist,Information Broker
EMP00161,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Rachel Melani,Engineering,Specialist,Information Broker
EMP00160,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,drg. Jelita Sihotang,Engineering,Specialist,Information Broker
EMP00159,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ani Kurniawan,Engineering,Senior Staff,Information Broker
EMP00158,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Elma Prastuti,Engineering,Staff,Information Broker
EMP00157,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ana Latupono,Engineering,Specialist,Information Broker
EMP00155,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"T. Gara Yuniar, M.TI.",Engineering,Manager,Information Broker
EMP00154,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Zelaya Hidayat,Engineering,Staff,Information Broker
EMP00153,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Heru Sitompul,Engineering,Specialist,Information Broker
EMP00151,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ina Pradana,Engineering,Senior Staff,Information Broker
EMP00150,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Daliono Haryanti,Engineering,Senior Staff,Information Broker
EMP00821,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Janet Prayoga,Customer Success,Specialist,Information Broker
EMP00148,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Endah Kurniawan,Engineering,Senior Staff,Information Broker
EMP00147,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"dr. Rama Winarsih, S.H.",Engineering,Senior Staff,Information Broker
EMP00146,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Cemani Sitorus,Engineering,Specialist,Information Broker
EMP00145,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"R. Wirda Nugroho, S.Farm",Engineering,Specialist,Information Broker
EMP00144,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"drg. Raina Mangunsong, S.H.",Engineering,Staff,Information Broker
EMP00143,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Victoria Purwanti,Engineering,Senior Staff,Information Broker
EMP00142,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mulyanto Jailani,Engineering,Senior Staff,Information Broker
EMP00141,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Fathonah Zulaika,Engineering,Manager,Information Broker
EMP00140,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Karimah Gunarto,Engineering,Staff,Information Broker
EMP00139,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dian Gunarto,Engineering,Specialist,Information Broker
EMP00138,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"dr. Restu Puspasari, S.E.I",Engineering,Staff,Information Broker
EMP00136,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dt. Balidin Hutagalung,Engineering,Senior Staff,Information Broker
EMP00135,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Maimunah Puspasari, S.Farm",Engineering,Specialist,Information Broker
EMP00134,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"R.M. Makuta Saptono, S.E.",Engineering,Senior Staff,Information Broker
EMP00817,0,12,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.5,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Praba Nababan, S.E.",Customer Success,Specialist,Central Connector
EMP00125,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Salimah Jailani,Engineering,Senior Staff,Information Broker
EMP00124,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mulyanto Puspasari,Engineering,Lead,Information Broker
EMP00123,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ilsa Suryatmi, M.TI.",Engineering,Lead,Information Broker
EMP00122,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Zahra Palastri,Engineering,Staff,Information Broker
EMP00121,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Intan Manullang,Engineering,Staff,Information Broker
EMP00120,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Tasnim Prasasta,Engineering,Senior Staff,Information Broker
EMP00119,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Wardi Tampubolon,Engineering,Specialist,Central Connector
EMP00118,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jono Saptono,Engineering,Specialist,Information Broker
EMP00117,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Puti Belinda Nasyiah,Engineering,Staff,Information Broker
EMP00835,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ir. Rudi Pratama, S.H.",Customer Success,Senior Staff,Information Broker
EMP00833,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Rachel Wahyudin, S.Farm",Customer Success,Specialist,Information Broker
EMP00832,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Eva Hasanah,Customer Success,Staff,Central Connector
EMP00830,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Vero Sihombing, S.I.Kom",Customer Success,Senior Staff,Central Connector
EMP00829,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Vera Saragih, S.IP",Customer Success,Staff,Information Broker
EMP00827,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Banara Hastuti, S.Pd",Customer Success,Manager,Information Broker
EMP00824,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ilsa Padmasari,Customer Success,Senior Staff,Information Broker
EMP00861,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Paris Mahendra,IT Infrastructure,Specialist,Information Broker
EMP00857,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kezia Hassanah,Customer Success,Senior Staff,Information Broker
EMP00855,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Pranawa Mansur,Customer Success,Specialist,Information Broker
EMP00853,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Warji Halimah,Customer Success,Staff,Information Broker
EMP00849,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hamima Adriansyah,Customer Success,Specialist,Information Broker
EMP00848,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Respati Samosir, S.Ked",Customer Success,Senior Staff,Central Connector
EMP00846,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mutia Pratiwi,Customer Success,Manager,Central Connector
EMP00843,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Restu Lestari, S.Pt",Customer Success,Staff,Information Broker
EMP00839,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Aswani Pudjiastuti,Customer Success,Staff,Information Broker
EMP00838,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Vero Pratiwi,Customer Success,Senior Staff,Information Broker
EMP00837,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,drg. Karsana Tarihoran,Customer Success,Senior Staff,Central Connector
EMP00131,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Tgk. Ophelia Lestari, S.T.",Engineering,Staff,Information Broker
EMP00130,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mahfud Usada,Engineering,Senior Staff,Information Broker
EMP00129,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R.A. Tina Siregar,Engineering,Senior Staff,Information Broker
EMP00127,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Paiman Puspasari,Engineering,Specialist,Information Broker
EMP00126,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Eman Latupono,Engineering,Specialist,Information Broker
EMP00116,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"R. Adika Haryanti, M.Ak",Engineering,Senior Staff,Information Broker
EMP00115,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Michelle Sihotang,Engineering,Senior Staff,Information Broker
EMP00114,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mumpuni Yuliarti,Engineering,Lead,Information Broker
EMP00113,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Eman Widodo,Engineering,Specialist,Information Broker
EMP00112,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mulyono Sihotang,Engineering,Staff,Information Broker
EMP00111,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Drs. Iriana Rajata,Engineering,Staff,Information Broker
