employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,duration_months,event_observed,low_engagement,below_median_salary,senior
EMP00548,Galak Hariyah,Finance,1,Staff,2022-09-24,2.27,13928462,L,50,S1,EMP00523,3.5,False,27.2,0,0,1,0
EMP00549,Ani Hakim,Finance,4,Lead,2019-05-17,5.63,29913114,L,28,S2,,2.4,False,67.6,0,1,0,0
EMP00550,Yance Suwarno,Finance,1,Staff,2023-02-23,1.85,16399620,L,22,S2,EMP00523,3.2,False,22.2,0,0,0,0
EMP00551,Mariadi Iswahyudi,HR,1,Staff,2022-09-12,2.3,8535808,L,23,S1,EMP00575,4.1,False,27.6,0,0,1,0
EMP00552,Ir. Ophelia Winarno,HR,2,Senior Staff,2021-04-24,3.69,14485759,L,37,S1,EMP00575,1.6,False,44.3,0,1,1,0
EMP00553,Ratna Puspasari,HR,2,Senior Staff,2020-12-22,4.02,11941246,L,27,S1,EMP00575,3.0,False,48.2,0,0,1,0
EMP00554,"H. Umar Gunarto, M.M.",HR,2,Senior Staff,2023-05-26,1.6,12848537,L,46,S2,EMP00575,4.6,False,19.2,0,0,1,0
EMP00555,"Drs. Martana Nainggolan, S.Psi",HR,2,Senior Staff,2022-05-23,2.61,11898003,P,33,S1,EMP00575,3.3,False,31.3,0,0,1,0
EMP00556,Dr. Olivia Maryadi,HR,1,Staff,2021-04-13,3.72,13792184,L,28,S1,EMP00575,3.3,False,44.6,0,0,1,0
EMP00557,Ihsan Jailani,HR,2,Senior Staff,2019-11-21,5.11,11916543,L,46,D3,EMP00575,3.2,False,61.3,0,0,1,0
EMP00558,"Tgk. Nasab Hutasoit, M.TI.",HR,2,Senior Staff,2020-08-25,4.35,8807486,L,36,D3,EMP00575,3.3,False,52.2,0,0,1,0
EMP00559,"Cawuk Gunarto, S.H.",HR,1,Staff,2018-12-02,6.08,8162201,L,27,D3,EMP00575,2.9,False,73.0,0,1,1,0
EMP00560,"Maida Farida, M.TI.",HR,2,Senior Staff,2019-03-31,5.75,13262630,P,48,D3,EMP00575,2.4,False,69.0,0,1,1,0
EMP00561,Drs. Capa Utama,HR,1,Staff,2023-09-02,1.33,10646068,L,39,S1,EMP00575,4.7,False,16.0,0,0,1,0
EMP00562,Intan Wibisono,HR,1,Staff,2023-03-22,1.78,8337793,L,42,S1,EMP00575,2.6,False,21.4,0,1,1,0
EMP00563,Vicky Sirait,HR,1,Staff,2023-07-18,1.46,10454604,L,26,S1,EMP00575,3.2,False,17.5,0,0,1,0
EMP00564,"Liman Habibi, S.Psi",HR,2,Senior Staff,2019-01-06,5.98,10789415,L,23,S1,EMP00575,2.9,True,71.8,1,1,1,0
EMP00565,Gambira Kuswoyo,HR,1,Staff,2022-10-15,2.21,8534639,P,29,S3,EMP00575,3.9,False,26.5,0,0,1,0
EMP00566,Ir. Harsana Suryono,HR,2,Senior Staff,2019-03-02,5.83,13764271,L,51,D3,EMP00575,3.7,False,70.0,0,0,1,0
EMP00567,Tari Wahyuni,HR,1,Staff,2019-05-10,5.65,8545536,P,35,S1,EMP00575,2.5,False,67.8,0,1,1,0
EMP00568,R. Juli Hutapea,HR,1,Staff,2022-04-18,2.7,7149527,P,38,S1,EMP00575,3.3,False,32.4,0,0,1,0
EMP00569,Hj. Dinda Tampubolon,HR,2,Senior Staff,2018-07-20,6.45,11921099,L,27,S1,EMP00575,2.4,False,77.4,0,1,1,0
EMP00570,Safina Wijayanti,HR,1,Staff,2018-09-21,6.28,8064339,P,24,S2,EMP00575,2.6,False,75.4,0,1,1,0
EMP00571,Diah Riyanti,HR,2,Senior Staff,2022-07-20,2.45,12897404,L,50,S1,EMP00575,4.3,False,29.4,0,0,1,0
EMP00572,"Chelsea Saragih, M.Pd",HR,2,Senior Staff,2019-10-04,5.24,11023784,L,41,S2,EMP00575,3.8,False,62.9,0,0,1,0
EMP00573,Syahrini Sitompul,HR,2,Senior Staff,2019-02-03,5.91,12425047,L,35,S1,EMP00575,2.7,False,70.9,0,1,1,0
EMP00574,"R. Salsabila Novitasari, S.Pt",HR,3,Specialist,2022-01-28,2.92,11107584,L,29,S1,EMP00575,3.0,False,35.0,0,0,1,0
EMP00575,"Mumpuni Anggraini, M.TI.",HR,4,Lead,2020-05-22,4.61,18911107,P,46,S2,,3.0,False,55.3,0,0,0,0
EMP00576,Anita Tarihoran,HR,1,Staff,2019-12-05,5.07,8562369,L,43,S1,EMP00575,2.2,False,60.8,0,1,1,0
EMP00577,Elvina Prabowo,HR,2,Senior Staff,2019-07-08,5.48,13100305,L,49,D3,EMP00575,3.1,False,65.8,0,0,1,0
EMP00578,Vivi Laksita,HR,2,Senior Staff,2019-07-12,5.47,10181430,L,34,S1,EMP00575,2.7,False,65.6,0,1,1,0
EMP00579,Darmanto Mandala,HR,1,Staff,2022-05-03,2.66,10434329,P,43,D3,EMP00575,2.8,False,31.9,0,1,1,0
EMP00580,Bahuwarna Sihombing,HR,3,Specialist,2020-04-18,4.7,14457193,L,27,S1,EMP00575,2.9,False,56.4,0,1,1,0
EMP00581,"Puti Ophelia Namaga, M.TI.",HR,5,Manager,2022-10-06,2.24,24784052,P,39,S1,,3.3,False,26.9,0,0,0,1
EMP00582,Mitra Sirait,HR,2,Senior Staff,2021-05-19,3.62,12990229,P,31,S1,EMP00575,3.9,False,43.4,0,0,1,0
EMP00583,"Drs. Cahyadi Riyanti, S.Sos",HR,3,Specialist,2022-03-23,2.78,14294905,L,31,S1,EMP00575,3.5,False,33.4,0,0,1,0
EMP00584,Carub Najmudin,HR,1,Staff,2022-01-04,2.99,8652725,P,47,S1,EMP00575,3.0,False,35.9,0,0,1,0
EMP00585,"Ir. Yessi Marbun, M.M.",HR,1,Staff,2021-08-22,3.36,10920849,P,51,S1,EMP00575,3.9,False,40.3,0,0,1,0
EMP00586,Hendra Utama,HR,1,Staff,2019-09-15,5.3,9742723,L,40,S2,EMP00575,3.3,True,63.6,1,0,1,0
EMP00587,"Najib Prakasa, M.M.",HR,2,Senior Staff,2019-10-30,5.17,12193931,L,43,S1,EMP00575,2.9,True,62.0,1,1,1,0
EMP00588,Tgk. Umi Hassanah,HR,2,Senior Staff,2021-08-15,3.38,11524654,L,29,S1,EMP00575,3.9,False,40.6,0,0,1,0
EMP00589,Kasusra Permadi,HR,3,Specialist,2022-02-21,2.86,16384905,L,35,S1,EMP00575,3.4,False,34.3,0,0,0,0
EMP00590,Yessi Halimah,HR,2,Senior Staff,2022-09-04,2.32,13303412,P,28,S1,EMP00575,2.9,False,27.8,0,1,1,0
EMP00591,"R.A. Kartika Wastuti, M.Farm",Operations,2,Senior Staff,2020-01-28,4.93,10982731,P,22,S3,EMP00601,4.3,False,59.2,0,0,1,0
EMP00592,Malika Suryono,Operations,2,Senior Staff,2022-07-21,2.45,10421505,P,30,S2,EMP00601,4.3,False,29.4,0,0,1,0
EMP00593,"dr. Jefri Nuraini, S.Farm",Operations,2,Senior Staff,2022-12-06,2.07,9950547,P,43,S1,EMP00601,2.3,False,24.8,0,1,1,0
EMP00594,Rendy Pangestu,Operations,1,Staff,2018-12-26,6.02,7534404,L,26,S2,EMP00601,3.6,False,72.2,0,0,1,0
EMP00595,"Drs. Cahyo Ramadan, S.Gz",Operations,2,Senior Staff,2019-01-21,5.94,12244896,L,30,S1,EMP00601,3.3,False,71.3,0,0,1,0
EMP00596,"Jaya Wahyudin, M.Pd",Operations,1,Staff,2023-07-16,1.46,10899263,L,46,D3,EMP00601,4.5,False,17.5,0,0,1,0
EMP00597,Narji Maryati,Operations,3,Specialist,2021-01-07,3.98,11957935,L,35,S1,EMP00601,3.0,False,47.8,0,0,1,0
EMP00598,"Puti Intan Hutasoit, S.E.",Operations,1,Staff,2023-06-16,1.54,10045457,L,27,D3,EMP00601,2.8,False,18.5,0,1,1,0
EMP00599,Mila Mulyani,Operations,2,Senior Staff,2019-11-22,5.11,10894845,L,32,S1,EMP00601,2.6,False,61.3,0,1,1,0
EMP00600,Radika Fujiati,Operations,1,Staff,2021-09-16,3.29,8214156,L,29,S1,EMP00601,4.4,False,39.5,0,0,1,0
EMP00601,Warsita Prasetya,Operations,6,Senior Manager,2021-04-18,3.7,21134850,L,33,S1,,3.2,False,44.4,0,0,0,1
EMP00602,"Dr. Kamaria Dongoran, S.Farm",Operations,2,Senior Staff,2021-01-25,3.93,8674372,P,43,S1,EMP00601,3.1,False,47.2,0,0,1,0
EMP00603,Harto Mardhiyah,Operations,1,Staff,2022-05-29,2.59,9501068,L,26,S1,EMP00601,4.4,True,31.1,1,0,1,0
EMP00604,Gilda Winarno,Operations,3,Specialist,2021-03-18,3.79,11032759,P,50,S1,EMP00601,3.3,False,45.5,0,0,1,0
EMP00605,Hardi Prasetyo,Operations,3,Specialist,2020-02-10,4.89,15830168,P,37,S1,EMP00601,3.7,False,58.7,0,0,1,0
EMP00606,Galuh Januar,Operations,1,Staff,2023-03-26,1.77,8336079,P,46,S1,EMP00601,3.8,False,21.2,0,0,1,0
EMP00607,"Hj. Juli Maulana, S.E.I",Operations,2,Senior Staff,2020-10-01,4.25,9095836,P,43,S1,EMP00601,5.0,False,51.0,0,0,1,0
EMP00608,Edison Halimah,Operations,1,Staff,2019-01-16,5.96,12372494,L,49,D3,EMP00601,3.9,True,71.5,1,0,1,0
EMP00609,"Yance Mandala, M.Kom.",Operations,1,Staff,2019-10-23,5.19,9390678,L,39,S1,EMP00601,2.1,False,62.3,0,1,1,0
EMP00610,Raisa Ardianto,Operations,3,Specialist,2019-07-01,5.5,18554304,L,36,S1,EMP00601,4.2,True,66.0,1,0,0,0
EMP00611,Ajiman Rajasa,Operations,2,Senior Staff,2022-12-14,2.05,11307822,L,32,S2,EMP00601,3.7,False,24.6,0,0,1,0
EMP00612,Rafid Maryadi,Operations,4,Lead,2022-05-28,2.6,18883121,L,22,S2,,3.8,False,31.2,0,0,0,0
EMP00613,H. Lulut Nuraini,Operations,6,Senior Manager,2019-01-12,5.97,16933306,L,38,S1,,2.7,False,71.6,0,1,0,1
EMP00614,Carla Suwarno,Operations,3,Specialist,2021-11-19,3.12,16071686,L,47,S2,EMP00601,4.0,True,37.4,1,0,1,0
EMP00615,Gada Maheswara,Operations,2,Senior Staff,2020-04-04,4.74,11638101,L,24,S1,EMP00601,3.3,False,56.9,0,0,1,0
EMP00616,Digdaya Andriani,Operations,1,Staff,2020-03-28,4.76,7690115,P,39,S1,EMP00601,2.8,False,57.1,0,1,1,0
EMP00617,"Putu Oktaviani, M.M.",Operations,1,Staff,2021-07-11,3.47,11212997,P,46,S1,EMP00601,3.3,True,41.6,1,0,1,0
EMP00618,Balapati Mandasari,Operations,3,Specialist,2019-04-16,5.71,10402814,L,50,S1,EMP00601,4.0,False,68.5,0,0,1,0
EMP00619,Drs. Anita Usamah,Operations,1,Staff,2019-02-10,5.89,10251160,L,51,S1,EMP00601,2.7,True,70.7,1,1,1,0
EMP00620,Drs. Dimas Megantara,Operations,2,Senior Staff,2019-03-06,5.82,9296897,P,25,S1,EMP00601,2.5,True,69.8,1,1,1,0
EMP00621,Maria Adriansyah,Operations,3,Specialist,2020-01-03,4.99,13023623,L,48,S2,EMP00601,3.0,False,59.9,0,0,1,0
EMP00622,dr. Halima Pertiwi,Operations,1,Staff,2021-02-28,3.84,8462743,L,49,S2,EMP00601,4.6,False,46.1,0,0,1,0
EMP00623,Fitria Widiastuti,Operations,1,Staff,2022-06-30,2.51,7107465,P,37,S1,EMP00601,2.9,True,30.1,1,1,1,0
EMP00624,"Bakiadi Novitasari, S.I.Kom",Operations,1,Staff,2019-05-07,5.65,11575143,L,45,S1,EMP00601,3.1,False,67.8,0,0,1,0
EMP00625,Xanana Novitasari,Operations,2,Senior Staff,2020-12-13,4.05,11250455,L,49,S1,EMP00601,3.6,False,48.6,0,0,1,0
EMP00626,Dr. Panji Mayasari,Operations,2,Senior Staff,2022-09-12,2.3,11323561,L,26,S1,EMP00601,3.7,True,27.6,1,0,1,0
EMP00627,Dt. Harsaya Halimah,Operations,1,Staff,2020-06-12,4.55,14165250,L,27,S1,EMP00601,2.8,False,54.6,0,1,1,0
EMP00628,Makara Wibisono,Operations,1,Staff,2023-02-25,1.85,10527430,L,29,S1,EMP00601,3.8,False,22.2,0,0,1,0
EMP00629,Hafshah Budiyanto,Operations,4,Lead,2023-11-21,1.11,18358119,L,39,S1,,3.9,False,13.3,0,0,0,0
EMP00630,Winda Hidayat,Operations,2,Senior Staff,2023-02-03,1.91,8286076,L,48,S1,EMP00601,4.3,False,22.9,0,0,1,0
EMP00631,Halima Wahyuni,Operations,1,Staff,2019-12-18,5.04,6416984,L,22,S1,EMP00601,3.6,False,60.5,0,0,1,0
EMP00632,"Bala Prastuti, S.Psi",Operations,1,Staff,2020-04-01,4.75,7714795,L,26,S1,EMP00601,2.8,False,57.0,0,1,1,0
EMP00633,Artawan Thamrin,Operations,2,Senior Staff,2022-10-13,2.22,11836847,P,51,S1,EMP00601,3.2,False,26.6,0,0,1,0
EMP00634,Tgk. Rahmat Yuniar,Operations,2,Senior Staff,2023-06-01,1.59,11020796,P,49,S1,EMP00601,4.0,False,19.1,0,0,1,0
EMP00635,Radika Hariyah,Operations,3,Specialist,2019-01-27,5.93,9701551,P,29,S1,EMP00601,2.1,False,71.2,0,1,1,0
EMP00636,"Natalia Usamah, S.E.",Operations,2,Senior Staff,2021-10-08,3.23,12080475,L,47,S1,EMP00601,3.0,False,38.8,0,0,1,0
EMP00637,"R.M. Atma Haryanti, S.Gz",Operations,1,Staff,2019-03-30,5.76,11436142,L,47,S1,EMP00601,3.4,False,69.1,0,0,1,0
EMP00638,Farah Gunawan,Operations,2,Senior Staff,2022-09-27,2.26,11361899,L,47,S1,EMP00601,3.2,False,27.1,0,0,1,0
EMP00639,"Sutan Timbul Gunarto, S.Psi",Operations,1,Staff,2021-06-11,3.56,11350797,P,33,S1,EMP00601,3.4,False,42.7,0,0,1,0
EMP00640,Oliva Widodo,Operations,1,Staff,2019-04-15,5.71,11150399,L,48,S2,EMP00601,3.1,False,68.5,0,0,1,0
EMP00641,"Drs. Nabila Ramadan, S.Gz",Operations,3,Specialist,2018-08-19,6.37,14145564,P,29,S1,EMP00601,3.4,False,76.4,0,0,1,0
EMP00642,"Ir. Dadap Suwarno, S.I.Kom",Operations,1,Staff,2023-08-31,1.34,7741855,L,43,S1,EMP00601,4.0,False,16.1,0,0,1,0
EMP00643,"Cut Zelaya Yolanda, S.Psi",Operations,2,Senior Staff,2019-04-19,5.7,8776364,L,36,S1,EMP00601,3.6,False,68.4,0,0,1,0
EMP00644,Dewi Uwais,Operations,1,Staff,2018-12-14,6.05,10175013,L,23,S3,EMP00601,2.2,False,72.6,0,1,1,0
EMP00645,Lalita Farida,Operations,1,Staff,2022-10-23,2.19,9137808,L,29,S1,EMP00601,2.7,False,26.3,0,1,1,0
EMP00646,Jessica Nashiruddin,Operations,1,Staff,2022-01-22,2.94,8672800,P,29,S3,EMP00601,2.6,True,35.3,1,1,1,0
EMP00647,Talia Mandasari,Operations,2,Senior Staff,2018-07-16,6.46,10319180,P,29,D3,EMP00601,3.3,False,77.5,0,0,1,0
EMP00648,Wirda Maryati,Operations,3,Specialist,2020-07-02,4.5,14635708,L,38,S2,EMP00601,3.3,False,54.0,0,0,1,0
EMP00649,Wani Hutasoit,Operations,1,Staff,2019-05-19,5.62,11764278,P,27,S2,EMP00601,3.9,True,67.4,1,0,1,0
EMP00650,"Lintang Hutapea, S.Farm",Operations,3,Specialist,2018-10-26,6.18,14311816,P,47,S1,EMP00601,3.3,False,74.2,0,0,1,0
EMP00651,R. Puji Sihombing,Operations,1,Staff,2022-12-04,2.08,11603299,L,48,S2,EMP00601,2.8,False,25.0,0,1,1,0
EMP00652,Ciaobella Hutapea,Operations,1,Staff,2019-03-26,5.77,7781521,P,35,S3,EMP00601,3.4,False,69.2,0,0,1,0
EMP00653,Salimah Sihombing,Operations,1,Staff,2021-12-09,3.06,7199532,L,41,S2,EMP00601,4.3,False,36.7,0,0,1,0
EMP00654,Melinda Suartini,Operations,3,Specialist,2023-02-04,1.91,11605539,L,47,S1,EMP00601,2.9,False,22.9,0,1,1,0
EMP00655,"Maria Marbun, M.M.",Operations,1,Staff,2021-05-08,3.65,9124094,P,38,S2,EMP00601,4.1,False,43.8,0,0,1,0
EMP00656,Melinda Gunarto,Operations,1,Staff,2021-03-10,3.81,9440212,L,25,S1,EMP00601,3.3,False,45.7,0,0,1,0
EMP00657,"Kamila Susanti, S.Farm",Operations,2,Senior Staff,2021-01-15,3.96,10122332,L,30,S1,EMP00601,4.4,False,47.5,0,0,1,0
EMP00658,Suci Hakim,Operations,2,Senior Staff,2020-12-20,4.03,11885494,P,28,S2,EMP00601,2.8,False,48.4,0,1,1,0
EMP00659,Mumpuni Uyainah,Operations,2,Senior Staff,2022-11-19,2.12,8520273,L,28,S1,EMP00601,2.8,False,25.4,0,1,1,0
EMP00660,Karimah Mulyani,Operations,3,Specialist,2020-05-05,4.66,13779585,L,34,S1,EMP00601,2.8,False,55.9,0,1,1,0
EMP00661,"H. Mustika Manullang, S.Ked",Operations,4,Lead,2019-06-28,5.51,20093139,P,49,S1,,3.5,False,66.1,0,0,0,0
EMP00662,Samsul Sudiati,Operations,2,Senior Staff,2021-10-22,3.19,12391247,L,48,S1,EMP00601,3.0,True,38.3,1,0,1,0
EMP00663,"Purwa Farida, S.Gz",Operations,1,Staff,2020-04-06,4.74,9244773,P,26,D3,EMP00601,3.8,False,56.9,0,0,1,0
EMP00664,Bagas Prakasa,Operations,4,Lead,2022-01-28,2.92,16503068,P,44,S1,,3.8,False,35.0,0,0,0,0
EMP00665,"Ir. Ghani Tarihoran, S.Sos",Operations,1,Staff,2019-12-26,5.02,10088199,L,29,S1,EMP00601,3.1,False,60.2,0,0,1,0
EMP00666,Cut Rahmi Mangunsong,Operations,3,Specialist,2022-08-22,2.36,14564287,L,37,S1,EMP00601,4.6,False,28.3,0,0,1,0
EMP00667,"Ihsan Uwais, S.I.Kom",Operations,4,Lead,2019-05-18,5.62,16327504,P,30,S1,,3.0,False,67.4,0,0,0,0
EMP00668,Vanesa Hutagalung,Operations,2,Senior Staff,2022-07-03,2.5,11821432,P,40,S1,EMP00601,4.3,False,30.0,0,0,1,0
EMP00669,R. Paris Utama,Operations,3,Specialist,2022-01-20,2.95,13267782,L,26,S1,EMP00601,3.6,False,35.4,0,0,1,0
EMP00670,Iriana Yulianti,Operations,2,Senior Staff,2020-02-03,4.91,15165394,P,46,S1,EMP00601,3.0,False,58.9,0,0,1,0
EMP00671,Hilda Latupono,Operations,1,Staff,2020-06-24,4.52,13557201,L,29,S1,EMP00601,3.8,True,54.2,1,0,1,0
EMP00672,Oman Nashiruddin,Operations,4,Lead,2020-09-29,4.25,16695231,L,28,S1,,3.0,True,51.0,1,0,0,0
EMP00673,Padma Wibisono,Operations,1,Staff,2020-10-11,4.22,7867637,L,40,S1,EMP00601,2.6,False,50.6,0,1,1,0
EMP00674,R. Eluh Rajata,Operations,1,Staff,2019-07-12,5.47,8218659,P,49,S1,EMP00601,4.3,True,65.6,1,0,1,0
EMP00675,"Melinda Prabowo, M.Ak",Operations,1,Staff,2019-04-08,5.73,8920992,P,37,S1,EMP00601,2.7,False,68.8,0,1,1,0
EMP00676,Talia Lestari,Operations,3,Specialist,2019-12-11,5.06,12622491,L,28,D3,EMP00601,3.4,True,60.7,1,0,1,0
EMP00677,Banawi Mansur,Operations,1,Staff,2019-09-01,5.33,7055514,L,24,S3,EMP00601,3.0,False,64.0,0,0,1,0
EMP00678,"Puti Mila Natsir, M.M.",Operations,4,Lead,2018-12-10,6.06,17745408,P,49,S1,,4.5,False,72.7,0,0,0,0
EMP00679,Rusman Zulaika,Operations,3,Specialist,2023-03-08,1.82,13810335,L,42,S1,EMP00601,3.7,False,21.8,0,0,1,0
EMP00680,"dr. Salwa Situmorang, S.Pt",Operations,1,Staff,2018-07-13,6.47,11465490,L,27,D3,EMP00601,3.2,False,77.6,0,0,1,0
EMP00681,Dr. Elvin Salahudin,Operations,1,Staff,2022-03-19,2.79,7186192,L,35,S1,EMP00601,3.4,False,33.5,0,0,1,0
EMP00682,"R. Tania Uyainah, S.E.",Operations,1,Staff,2022-12-15,2.05,8838085,L,37,S1,EMP00601,3.8,False,24.6,0,0,1,0
EMP00683,"Tgk. Kacung Prasetyo, S.IP",Operations,3,Specialist,2020-01-11,4.97,12543616,P,37,S1,EMP00601,2.0,False,59.6,0,1,1,0
EMP00684,Prima Mandala,Operations,2,Senior Staff,2018-08-18,6.37,9967763,P,34,S1,EMP00601,3.5,False,76.4,0,0,1,0
EMP00685,Paiman Lailasari,Operations,1,Staff,2023-05-21,1.62,11503925,L,30,D3,EMP00601,4.1,False,19.4,0,0,1,0
EMP00686,Gatra Puspasari,Operations,1,Staff,2019-07-04,5.49,8931618,L,25,S1,EMP00601,3.0,False,65.9,0,0,1,0
EMP00687,dr. Nadia Puspasari,Operations,2,Senior Staff,2023-11-20,1.11,10712107,L,31,S1,EMP00601,3.4,False,13.3,0,0,1,0
EMP00688,Luwar Irawan,Operations,2,Senior Staff,2023-07-10,1.48,10006118,P,46,D3,EMP00601,4.1,False,17.8,0,0,1,0
EMP00689,Galak Widodo,Operations,2,Senior Staff,2020-12-11,4.05,11118519,P,30,S1,EMP00601,3.3,False,48.6,0,0,1,0
EMP00690,"Tantri Kuswandari, M.TI.",Operations,1,Staff,2020-09-07,4.31,10249041,L,30,S1,EMP00601,3.5,False,51.7,0,0,1,0
EMP00691,Vivi Wasita,Data & Analytics,2,Senior Staff,2022-08-10,2.39,24155560,L,39,S1,EMP00728,2.8,False,28.7,0,1,0,0
EMP00692,"Ir. Belinda Mahendra, S.Psi",Data & Analytics,4,Lead,2020-09-10,4.31,35647538,P,26,S1,,3.6,False,51.7,0,0,0,0
EMP00693,"Bagya Hartati, M.M.",Data & Analytics,2,Senior Staff,2023-05-03,1.66,14279477,L,42,S1,EMP00728,3.3,False,19.9,0,0,1,0
EMP00694,"Kariman Situmorang, S.E.I",Data & Analytics,1,Staff,2022-11-02,2.16,16818786,L,36,S1,EMP00728,3.5,False,25.9,0,0,0,0
EMP00695,"Drs. Suci Rahmawati, S.E.",Data & Analytics,2,Senior Staff,2019-02-12,5.88,16824724,L,27,S1,EMP00728,2.3,False,70.6,0,1,0,0
EMP00696,"R.M. Ian Mardhiyah, S.Gz",Data & Analytics,1,Staff,2021-06-18,3.54,18975930,L,28,S2,EMP00728,3.4,False,42.5,0,0,0,0
EMP00697,"Puti Padma Mangunsong, S.Pd",Data & Analytics,3,Specialist,2021-11-27,3.09,23844626,L,44,S1,EMP00728,3.2,False,37.1,0,0,0,0
EMP00698,Caraka Sinaga,Data & Analytics,3,Specialist,2020-10-31,4.17,23792922,P,48,S1,EMP00728,2.5,False,50.0,0,1,0,0
EMP00699,"Genta Situmorang, M.TI.",Data & Analytics,2,Senior Staff,2021-01-24,3.93,20052510,L,44,S1,EMP00728,3.4,False,47.2,0,0,0,0
EMP00700,Zulfa Hutapea,Data & Analytics,2,Senior Staff,2019-03-10,5.81,23183719,P,43,S3,EMP00728,2.3,True,69.7,1,1,0,0
EMP00701,Faizah Usada,Data & Analytics,3,Specialist,2018-11-19,6.12,23129650,P,37,S1,EMP00728,2.9,False,73.4,0,1,0,0
EMP00702,T. Budi Utami,Data & Analytics,1,Staff,2022-05-21,2.61,14441240,P,44,S1,EMP00728,2.9,True,31.3,1,1,1,0
EMP00703,Raisa Nasyidah,Data & Analytics,3,Specialist,2023-06-28,1.51,27091408,L,32,S1,EMP00728,3.6,False,18.1,0,0,0,0
EMP00704,Jefri Yuniar,Data & Analytics,3,Specialist,2022-01-26,2.93,29196054,P,22,D3,EMP00728,3.9,False,35.2,0,0,0,0
EMP00705,Lega Prastuti,Data & Analytics,4,Lead,2023-01-04,1.99,22840358,L,31,S2,,3.3,False,23.9,0,0,0,0
EMP00706,Cawisono Wahyuni,Data & Analytics,2,Senior Staff,2022-04-17,2.71,16725982,L,49,S1,EMP00728,3.9,True,32.5,1,0,0,0
EMP00707,Ir. Jessica Pratiwi,Data & Analytics,1,Staff,2020-09-01,4.33,16172687,P,40,S1,EMP00728,4.9,True,52.0,1,0,1,0
EMP00708,Rudi Dabukke,Data & Analytics,1,Staff,2021-04-12,3.72,14542056,L,32,S1,EMP00728,3.1,False,44.6,0,0,1,0
EMP00709,Arsipatra Yuniar,Data & Analytics,1,Staff,2022-02-03,2.91,17707946,L,28,S2,EMP00728,3.1,True,34.9,1,0,0,0
EMP00710,"Drs. Eman Yulianti, S.Kom",Data & Analytics,4,Lead,2020-03-19,4.79,28992880,L,41,S1,,4.1,False,57.5,0,0,0,0
EMP00711,"Drs. Hamzah Safitri, S.Ked",Data & Analytics,1,Staff,2019-11-06,5.15,16771313,L,27,S2,EMP00728,3.7,False,61.8,0,0,0,0
EMP00712,Sari Palastri,Data & Analytics,2,Senior Staff,2021-11-29,3.09,21332301,L,47,S1,EMP00728,3.6,False,37.1,0,0,0,0
EMP00713,Syahrini Sihombing,Data & Analytics,1,Staff,2019-12-24,5.02,16759858,L,39,S1,EMP00728,2.8,True,60.2,1,1,0,0
EMP00714,Hesti Waskita,Data & Analytics,2,Senior Staff,2022-08-24,2.35,16395324,L,27,S1,EMP00728,3.5,False,28.2,0,0,0,0
EMP00715,Mutia Hidayanto,Data & Analytics,2,Senior Staff,2022-12-22,2.03,17445796,P,31,S1,EMP00728,2.5,True,24.4,1,1,0,0
EMP00716,"Almira Manullang, M.M.",Data & Analytics,3,Specialist,2020-06-20,4.53,28253653,P,51,S1,EMP00728,2.7,True,54.4,1,1,0,0
EMP00717,Novi Hariyah,Data & Analytics,2,Senior Staff,2023-08-14,1.38,16538616,L,38,S1,EMP00728,4.0,True,16.6,1,0,0,0
EMP00718,Ganep Sudiati,Data & Analytics,1,Staff,2021-07-31,3.42,16593796,L,26,S1,EMP00728,4.8,False,41.0,0,0,0,0
EMP00719,Galar Simanjuntak,Data & Analytics,3,Specialist,2021-11-20,3.11,22515539,L,30,S1,EMP00728,3.4,False,37.3,0,0,0,0
EMP00720,"Zelda Situmorang, S.Sos",Data & Analytics,1,Staff,2021-05-11,3.64,18625785,L,26,D3,EMP00728,2.8,False,43.7,0,1,0,0
EMP00721,Prabawa Uwais,Data & Analytics,1,Staff,2019-04-19,5.7,17323929,L,49,S1,EMP00728,2.9,False,68.4,0,1,0,0
EMP00722,Dr. Balamantri Simanjuntak,Data & Analytics,1,Staff,2023-10-29,1.17,19718810,P,44,S1,EMP00728,1.6,False,14.0,0,1,0,0
EMP00723,Jaka Maheswara,Data & Analytics,3,Specialist,2020-08-25,4.35,22915595,P,46,S2,EMP00728,3.8,True,52.2,1,0,0,0
EMP00724,Mila Prayoga,Data & Analytics,3,Specialist,2022-09-28,2.26,27036084,L,35,S1,EMP00728,3.7,False,27.1,0,0,0,0
EMP00725,Bakti Hardiansyah,Data & Analytics,1,Staff,2019-11-15,5.13,15357725,P,44,D3,EMP00728,3.6,False,61.6,0,0,1,0
EMP00726,Kiandra Susanti,Data & Analytics,1,Staff,2021-09-22,3.27,16354785,L,37,D3,EMP00728,3.3,False,39.2,0,0,0,0
EMP00727,Hilda Manullang,Data & Analytics,1,Staff,2020-06-11,4.56,18118182,L,35,S1,EMP00728,2.8,False,54.7,0,1,0,0
EMP00728,"dr. Ratih Sihotang, S.Kom",Data & Analytics,4,Lead,2022-02-18,2.87,31360989,P,36,S1,,3.2,True,34.4,1,0,0,0
EMP00729,"R.M. Jamil Mulyani, M.M.",Data & Analytics,1,Staff,2023-09-18,1.29,20030248,P,38,S1,EMP00728,3.2,False,15.5,0,0,0,0
