employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,avg_salary,p25_salary,p50_salary,p75_salary,n_employees,salary_position,salary_gap_to_median
EMP00756,"Padmi Salahudin, M.Kom.",Legal,1,Staff,2022-07-05,2.49,15082022,P,44,S1,EMP00770,2.6,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,below_p25,-0.12379876890478957
EMP00757,"Cut Kartika Sitompul, S.IP",Legal,3,Specialist,2022-06-20,2.53,21562475,P,46,S1,EMP00770,3.0,False,24890785.0,23386374.5,24892734.0,26281632.75,8,below_p25,-0.13378438061484127
EMP00758,Restu Samosir,Legal,1,Staff,2021-11-20,3.11,19602636,P,24,S2,EMP00770,3.8,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,above_p75,0.13882964737163833
EMP00759,"H. Teddy Usamah, S.Ked",Legal,2,Senior Staff,2021-01-22,3.94,19086286,L,41,S1,EMP00770,4.0,False,20248234.625,18345838.25,18861198.5,22181271.5,8,p50_to_p75,0.0119338916877419
EMP00760,Dr. Hani Yolanda,Legal,2,Senior Staff,2022-05-16,2.63,17520035,P,46,S2,EMP00770,3.7,False,20248234.625,18345838.25,18861198.5,22181271.5,8,below_p25,-0.07110701369268767
EMP00761,"KH. Labuh Permata, S.H.",Legal,3,Specialist,2022-08-22,2.36,27150303,P,34,D3,EMP00770,4.2,False,24890785.0,23386374.5,24892734.0,26281632.75,8,above_p75,0.09069188623475428
EMP00762,"Anastasia Padmasari, M.Kom.",Legal,2,Senior Staff,2020-09-23,4.27,17537537,L,39,S2,EMP00770,3.3,False,20248234.625,18345838.25,18861198.5,22181271.5,8,below_p25,-0.07017907690224458
EMP00763,Karna Usamah,Legal,1,Staff,2022-10-31,2.17,17212966,P,28,D3,EMP00770,2.6,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,p50_to_p75,0.0
EMP00764,"Raina Wibowo, S.E.I",Legal,3,Specialist,2022-11-07,2.15,25992076,P,27,S1,EMP00770,2.8,False,24890785.0,23386374.5,24892734.0,26281632.75,8,p50_to_p75,0.044163168256246985
EMP00765,"Hj. Hesti Firmansyah, M.Farm",Legal,1,Staff,2023-04-12,1.72,18237200,L,35,S1,EMP00770,4.3,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,p50_to_p75,0.05950363231996159
EMP00766,"Carla Nainggolan, S.Ked",Legal,2,Senior Staff,2022-07-11,2.48,18636111,L,28,S1,EMP00770,3.2,False,20248234.625,18345838.25,18861198.5,22181271.5,8,p25_to_p50,-0.0119338916877419
EMP00767,Iriana Andriani,Legal,3,Specialist,2019-11-04,5.16,25098761,L,28,S1,EMP00770,3.5,False,24890785.0,23386374.5,24892734.0,26281632.75,8,p50_to_p75,0.00827659187616756
EMP00768,Hendri Putra,Legal,3,Specialist,2022-04-22,2.69,20977296,L,36,S1,EMP00770,3.7,False,24890785.0,23386374.5,24892734.0,26281632.75,8,below_p25,-0.1572924050849537
EMP00769,Olivia Suryatmi,Legal,2,Senior Staff,2019-10-20,5.2,21947803,P,45,S2,EMP00770,3.6,False,20248234.625,18345838.25,18861198.5,22181271.5,8,p50_to_p75,0.16364837579117786
EMP00770,Zizi Halim,Legal,4,Lead,2023-02-16,1.87,36700635,P,40,D3,,3.6,False,34215777.333333336,32361500.0,36700635.0,37312483.5,3,p50_to_p75,0.0
EMP00771,"Dina Maryati, S.Kom",Legal,1,Staff,2021-03-09,3.81,17225283,P,46,S2,EMP00770,3.3,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,p50_to_p75,0.0007155652314656289
EMP00772,Tgk. Mujur Kuswandari,Legal,1,Staff,2023-11-29,1.09,16619860,L,44,S1,EMP00770,4.0,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,p25_to_p50,-0.034456932059239526
EMP00773,dr. Galar Natsir,Legal,4,Lead,2023-07-29,1.43,37924332,L,22,S1,,2.9,False,34215777.333333336,32361500.0,36700635.0,37312483.5,3,above_p75,0.03334266559693041
EMP00774,Patricia Siregar,Legal,2,Senior Staff,2023-10-27,1.18,25761156,L,41,S1,EMP00770,4.3,False,20248234.625,18345838.25,18861198.5,22181271.5,8,above_p75,0.36582815773875665
EMP00775,Tgk. Murti Zulaika,Legal,3,Specialist,2022-05-01,2.67,24686707,L,23,S1,EMP00770,3.6,False,24890785.0,23386374.5,24892734.0,26281632.75,8,p25_to_p50,-0.00827659187616756
EMP00776,"Rangga Saptono, M.Ak",Legal,1,Staff,2020-06-09,4.56,19839828,L,23,S1,EMP00770,3.7,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,above_p75,0.15260949217003042
EMP00777,Febi Prayoga,Legal,1,Staff,2021-01-31,3.92,15988416,P,39,S2,EMP00770,4.0,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,below_p25,-0.07114113860446829
EMP00778,Puti Salahudin,Legal,1,Staff,2019-09-29,5.26,16333731,P,48,S1,EMP00770,4.6,False,17613062.272727273,16161073.5,17212966.0,18919918.0,11,p25_to_p50,-0.051079808093503466
EMP00779,Wardaya Salahudin,Legal,4,Lead,2019-05-26,5.6,28022365,L,31,S1,,4.5,False,34215777.333333336,32361500.0,36700635.0,37312483.5,3,below_p25,-0.23646103126008583
EMP00780,"T. Niyaga Pranowo, M.Kom.",Legal,2,Senior Staff,2019-05-05,5.66,22881677,L,27,S1,EMP00770,3.2,False,20248234.625,18345838.25,18861198.5,22181271.5,8,above_p75,0.21316134815080812
EMP00781,Natalia Tampubolon,Customer Success,3,Specialist,2021-05-08,3.65,18026166,L,34,S1,EMP00846,3.0,False,14546477.65,13042398.25,14371782.5,15933110.0,20,above_p75,0.2542748959636705
EMP00782,KH. Najam Saefullah,Customer Success,1,Staff,2021-12-29,3.01,9611628,L,25,S1,EMP00846,2.8,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p50_to_p75,0.0021385413190142502
EMP00783,Dewi Pertiwi,Customer Success,1,Staff,2022-05-18,2.62,8831297,L,29,S1,EMP00846,3.7,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,below_p25,-0.07922122105277206
EMP00784,"Kenari Wibowo, S.Sos",Customer Success,3,Specialist,2023-03-18,1.79,11514272,L,50,S2,EMP00846,4.3,False,14546477.65,13042398.25,14371782.5,15933110.0,20,below_p25,-0.19882784198828504
EMP00785,"dr. Vera Maulana, S.Pd",Customer Success,2,Senior Staff,2021-11-21,3.11,14866216,P,44,S1,EMP00846,2.4,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.22880528691041752
EMP00786,Edward Hutapea,Customer Success,4,Lead,2023-11-03,1.16,16150426,P,39,S1,,4.1,False,18360303.333333332,16891154.5,18237540.5,18633280.5,6,below_p25,-0.11444056834308332
EMP00787,Maimunah Yolanda,Customer Success,2,Senior Staff,2023-03-13,1.8,10424018,P,35,S2,EMP00846,4.2,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.1383760044082935
EMP00788,Ulva Kuswandari,Customer Success,1,Staff,2019-03-24,5.77,9024088,L,31,S1,EMP00846,3.3,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p25_to_p50,-0.05912022551700704
EMP00789,Damar Nasyiah,Customer Success,1,Staff,2022-06-22,2.53,11651172,L,27,S2,EMP00846,2.8,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,above_p75,0.21478780834390823
EMP00790,Putri Saputra,Customer Success,3,Specialist,2023-08-02,1.42,14987028,L,26,S3,EMP00846,2.6,False,14546477.65,13042398.25,14371782.5,15933110.0,20,p50_to_p75,0.042809268787639944
EMP00791,Balangga Susanti,Customer Success,1,Staff,2020-09-13,4.3,9949091,L,42,S1,EMP00846,4.3,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p50_to_p75,0.037323494229087185
EMP00792,"Rini Permadi, S.H.",Customer Success,1,Staff,2019-12-08,5.07,8969015,P,43,S1,EMP00846,3.7,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,below_p25,-0.06486230957249296
EMP00793,Mulyono Nuraini,Customer Success,3,Specialist,2020-08-15,4.38,14641817,P,45,S1,EMP00846,2.6,False,14546477.65,13042398.25,14371782.5,15933110.0,20,p50_to_p75,0.018789214211946223
EMP00794,Makuta Pradipta,Customer Success,4,Lead,2022-12-13,2.05,18503613,P,39,S1,,4.1,False,18360303.333333332,16891154.5,18237540.5,18633280.5,6,p50_to_p75,0.01458927534664008
EMP00795,Baktianto Zulkarnain,Customer Success,2,Senior Staff,2021-08-08,3.4,10660547,L,38,S1,EMP00846,2.8,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.11882509207743311
EMP00796,Tina Halimah,Customer Success,1,Staff,2019-09-10,5.31,10024788,P,30,S1,EMP00846,4.3,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p50_to_p75,0.045215901338707475
EMP00797,Maman Mandala,Customer Success,1,Staff,2018-08-20,6.37,8973418,L,24,S1,EMP00846,3.0,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p25_to_p50,-0.06440323895537924
EMP00798,Yoga Pudjiastuti,Customer Success,2,Senior Staff,2022-01-27,2.93,11422946,L,44,S1,EMP00846,3.9,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.05580704350776244
EMP00799,Hasim Yolanda,Customer Success,1,Staff,2023-02-09,1.89,8946072,L,24,S1,EMP00846,3.6,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,below_p25,-0.06725441885444626
EMP00800,Natalia Yulianti,Customer Success,3,Specialist,2023-01-05,1.99,15933200,L,33,S1,EMP00846,3.5,False,14546477.65,13042398.25,14371782.5,15933110.0,20,above_p75,0.1086446653363979
EMP00801,Praba Suwarno,Customer Success,2,Senior Staff,2019-06-23,5.52,11766239,P,24,S1,EMP00846,3.3,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.027431278393133536
EMP00802,Irma Yuliarti,Customer Success,3,Specialist,2021-12-07,3.07,13291703,P,30,S1,EMP00846,4.1,True,14546477.65,13042398.25,14371782.5,15933110.0,20,p25_to_p50,-0.07515278637148871
EMP00803,Umaya Irawan,Customer Success,2,Senior Staff,2021-02-04,3.9,12429972,L,22,S2,EMP00846,2.9,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.027431278393133536
EMP00804,"Kemal Pradipta, M.Pd",Customer Success,1,Staff,2022-01-08,2.98,8744654,L,41,S1,EMP00846,2.0,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,below_p25,-0.08825489252190334
EMP00805,"Tari Firgantoro, S.E.",Customer Success,3,Specialist,2020-07-22,4.44,12521506,P,49,S1,EMP00846,3.3,False,14546477.65,13042398.25,14371782.5,15933110.0,20,below_p25,-0.1287437031558194
EMP00806,Zalindra Nugroho,Customer Success,1,Staff,2019-04-07,5.74,11138174,L,27,S2,EMP00846,3.1,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,above_p75,0.1613010246877397
EMP00807,Raihan Widodo,Customer Success,2,Senior Staff,2023-05-10,1.65,13460871,P,48,S1,EMP00846,3.1,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.11264288445823191
EMP00808,"drg. Cengkir Siregar, S.Gz",Customer Success,3,Specialist,2022-12-23,2.02,12298181,L,25,D3,EMP00846,3.0,False,14546477.65,13042398.25,14371782.5,15933110.0,20,below_p25,-0.14428283339244802
EMP00809,Emin Purnawati,Customer Success,2,Senior Staff,2018-09-29,6.26,14230896,L,44,S1,EMP00846,2.9,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.17629127965531463
EMP00810,Puti Juli Suryono,Customer Success,2,Senior Staff,2020-12-28,4.01,11641251,L,45,S2,EMP00846,2.8,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.037762482729217395
EMP00811,Syahrini Palastri,Customer Success,1,Staff,2022-09-16,2.29,9205316,L,51,S2,EMP00846,3.6,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p25_to_p50,-0.04022482469977168
EMP00812,drg. Tirtayasa Mansur,Customer Success,2,Senior Staff,2018-07-17,6.46,12823500,L,46,S1,EMP00846,3.8,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.05995934652743771
EMP00813,"Drs. Nadia Saputra, S.Kom",Customer Success,1,Staff,2020-09-19,4.28,10442780,P,48,S1,EMP00846,3.1,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,above_p75,0.08879706086371379
EMP00814,"R. Gamblang Marpaung, M.M.",Customer Success,2,Senior Staff,2023-07-28,1.43,10345587,P,49,S1,EMP00846,3.3,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.14485892026648303
EMP00815,"Edi Nashiruddin, S.Ked",Customer Success,1,Staff,2021-03-09,3.81,9026130,L,24,S1,EMP00846,4.4,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p25_to_p50,-0.05890732017970378
EMP00816,"Jessica Sihombing, M.Farm",Customer Success,2,Senior Staff,2022-05-06,2.66,13418456,L,44,S1,EMP00846,5.0,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.10913696363451286
EMP00817,"Praba Nababan, S.E.",Customer Success,3,Specialist,2023-10-29,1.17,15933080,L,23,S1,EMP00846,1.0,True,14546477.65,13042398.25,14371782.5,15933110.0,20,p50_to_p75,0.10863631564143139
EMP00818,Hj. Latika Aryani,Customer Success,1,Staff,2020-06-12,4.55,11510790,L,32,S1,EMP00846,3.3,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,above_p75,0.20015113985159394
EMP00819,Tgk. Bakianto Wacana,Customer Success,3,Specialist,2021-12-14,3.05,14101748,P,23,S3,EMP00846,2.2,True,14546477.65,13042398.25,14371782.5,15933110.0,20,p25_to_p50,-0.018789214211946223
EMP00820,"Bakiono Nashiruddin, S.E.I",Customer Success,1,Staff,2022-12-06,2.07,8808260,P,35,S2,EMP00846,2.4,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,below_p25,-0.081623131070135
EMP00821,Janet Prayoga,Customer Success,3,Specialist,2018-07-14,6.47,13815986,P,35,S1,EMP00846,3.0,True,14546477.65,13042398.25,14371782.5,15933110.0,20,p25_to_p50,-0.03867276032044042
EMP00822,Elon Winarno,Customer Success,2,Senior Staff,2020-05-10,4.64,12966445,P,37,S2,EMP00846,3.2,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.07177483284469623
EMP00823,Ivan Santoso,Customer Success,2,Senior Staff,2019-12-14,5.05,11344293,L,38,S2,EMP00846,3.7,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.06230830934645098
EMP00824,Ilsa Padmasari,Customer Success,2,Senior Staff,2019-07-10,5.48,11582675,P,37,S1,EMP00846,2.1,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.0426042325387227
EMP00825,"Queen Anggriawan, S.T.",Customer Success,4,Lead,2021-08-29,3.34,16531050,P,28,S1,,2.9,False,18360303.333333332,16891154.5,18237540.5,18633280.5,6,below_p25,-0.09357021030330269
EMP00826,"Gatra Prakasa, S.Gz",Customer Success,3,Specialist,2021-06-22,3.53,13113429,P,32,S1,EMP00846,4.7,False,14546477.65,13042398.25,14371782.5,15933110.0,20,p25_to_p50,-0.087557232375316
EMP00827,"Banara Hastuti, S.Pd",Customer Success,5,Manager,2019-02-26,5.85,20760260,P,30,S1,,2.9,True,19810218.0,19335197.0,19810218.0,20285239.0,2,above_p75,0.047957170385505093
EMP00828,Halim Mardhiyah,Customer Success,3,Specialist,2019-02-24,5.85,15045762,L,36,S1,EMP00846,2.5,True,14546477.65,13042398.25,14371782.5,15933110.0,20,p50_to_p75,0.046896026988997364
EMP00829,"Vera Saragih, S.IP",Customer Success,1,Staff,2023-05-09,1.65,11389163,P,48,S2,EMP00846,1.3,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,above_p75,0.1874699265997902
EMP00830,"Vero Sihombing, S.I.Kom",Customer Success,2,Senior Staff,2023-05-19,1.62,11662064,L,22,S1,EMP00846,4.2,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.036042130728650035
EMP00831,R.A. Gawati Mansur,Customer Success,6,Senior Manager,2018-11-15,6.13,23016638,P,29,S1,,3.3,False,23016638.0,23016638.0,23016638.0,23016638.0,1,above_p75,0.0
EMP00832,Eva Hasanah,Customer Success,1,Staff,2021-12-03,3.08,10048590,L,46,S1,EMP00846,4.5,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p50_to_p75,0.047697572660202144
EMP00833,"Rachel Wahyudin, S.Farm",Customer Success,3,Specialist,2021-05-15,3.63,11482111,P,26,S1,EMP00846,4.2,True,14546477.65,13042398.25,14371782.5,15933110.0,20,below_p25,-0.2010656298201006
EMP00834,"Pia Halimah, M.Pd",Customer Success,3,Specialist,2022-10-25,2.18,17087053,L,31,S1,EMP00846,2.2,False,14546477.65,13042398.25,14371782.5,15933110.0,20,above_p75,0.18893067022131738
EMP00835,"Ir. Rudi Pratama, S.H.",Customer Success,2,Senior Staff,2021-05-03,3.66,14780289,L,26,S2,EMP00846,4.2,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.22170276990889193
EMP00836,"Perkasa Riyanti, S.Pt",Customer Success,2,Senior Staff,2021-01-24,3.93,7496391,L,22,S2,EMP00846,5.0,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.380366537554165
EMP00837,drg. Karsana Tarihoran,Customer Success,2,Senior Staff,2021-01-02,3.99,11619227,P,22,S1,EMP00846,4.6,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.03958293304683118
EMP00838,Vero Pratiwi,Customer Success,2,Senior Staff,2020-10-16,4.21,14765410,L,30,S1,EMP00846,5.0,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.22047290792760899
EMP00839,Aswani Pudjiastuti,Customer Success,1,Staff,2020-11-29,4.09,9591117,L,39,D3,EMP00846,2.3,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p50_to_p75,0.0
EMP00840,Sutan Kemal Nasyiah,Customer Success,3,Specialist,2023-03-04,1.83,13082015,P,44,S2,EMP00846,3.0,False,14546477.65,13042398.25,14371782.5,15933110.0,20,p25_to_p50,-0.08974304335596507
EMP00841,Catur Simbolon,Customer Success,3,Specialist,2022-07-28,2.43,12923548,L,23,S1,EMP00846,3.8,True,14546477.65,13042398.25,14371782.5,15933110.0,20,below_p25,-0.1007693026247788
EMP00842,"Drs. Maimunah Latupono, S.Kom",Customer Success,2,Senior Staff,2023-10-23,1.19,11649081,P,29,S1,EMP00846,2.5,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p25_to_p50,-0.037115273957563026
EMP00843,"Restu Lestari, S.Pt",Customer Success,1,Staff,2021-11-23,3.1,9777606,L,46,S1,EMP00846,3.1,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p50_to_p75,0.01944392921074782
EMP00844,drg. Rusman Hakim,Customer Success,3,Specialist,2019-01-08,5.98,16839134,P,32,S1,EMP00846,2.9,False,14546477.65,13042398.25,14371782.5,15933110.0,20,above_p75,0.1716802700013029
EMP00845,Diah Mulyani,Customer Success,2,Senior Staff,2023-06-18,1.54,10240329,L,24,S1,EMP00846,3.6,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.1535592907501096
EMP00846,Mutia Pratiwi,Customer Success,5,Manager,2018-09-10,6.31,18860176,P,42,S1,,2.8,False,19810218.0,19335197.0,19810218.0,20285239.0,2,below_p25,-0.047957170385505093
EMP00847,Kurnia Hariyah,Customer Success,2,Senior Staff,2021-10-28,3.18,9289909,P,23,S1,EMP00846,4.1,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,below_p25,-0.23211869825403655
EMP00848,"Respati Samosir, S.Ked",Customer Success,2,Senior Staff,2019-06-01,5.59,12478847,L,26,S1,EMP00846,3.6,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.0314711671178599
EMP00849,Hamima Adriansyah,Customer Success,3,Specialist,2020-04-04,4.74,14917635,L,32,S1,EMP00846,4.0,False,14546477.65,13042398.25,14371782.5,15933110.0,20,p50_to_p75,0.037980848930882445
EMP00850,"Gasti Prastuti, S.Pt",Customer Success,2,Senior Staff,2020-03-27,4.76,14050694,P,50,S2,EMP00846,3.3,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.16139622025944475
EMP00851,Indra Situmorang,Customer Success,1,Staff,2021-12-28,3.01,10750802,P,46,S2,EMP00846,3.1,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,above_p75,0.12091240259085569
EMP00852,"Bella Namaga, S.Gz",Customer Success,4,Lead,2021-11-14,3.13,17971468,P,45,S1,,5.0,True,18360303.333333332,16891154.5,18237540.5,18633280.5,6,p25_to_p50,-0.01458927534664008
EMP00853,Warji Halimah,Customer Success,1,Staff,2020-01-17,4.96,9075041,P,23,S2,EMP00846,4.2,False,9729022.304347826,8971216.5,9591117.0,10245685.0,23,p25_to_p50,-0.05380770560926324
EMP00854,Edison Wasita,Customer Success,2,Senior Staff,2019-12-20,5.03,14056801,L,25,S2,EMP00846,4.4,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,above_p75,0.16190101003830723
EMP00855,Pranawa Mansur,Customer Success,3,Specialist,2022-10-23,2.19,19374179,P,27,S2,EMP00846,4.9,False,14546477.65,13042398.25,14371782.5,15933110.0,20,above_p75,0.34807070730440015
EMP00856,"Ir. Omar Yuliarti, S.Farm",Customer Success,4,Lead,2022-12-26,2.02,18676503,P,30,S3,,3.8,True,18360303.333333332,16891154.5,18237540.5,18633280.5,6,above_p75,0.02406917204652678
EMP00857,Kezia Hassanah,Customer Success,2,Senior Staff,2019-09-13,5.3,12756520,L,37,S1,EMP00846,4.5,False,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.05442294250120401
EMP00858,"drg. Keisha Hutapea, M.Pd",Customer Success,4,Lead,2023-02-09,1.89,22328760,L,38,S1,,3.6,True,18360303.333333332,16891154.5,18237540.5,18633280.5,6,above_p75,0.22432956351762454
EMP00859,Martani Tampubolon,Customer Success,2,Senior Staff,2022-08-23,2.36,12760975,L,46,S1,EMP00846,3.8,True,12178230.32142857,11403282.75,12098105.5,13429059.75,28,p50_to_p75,0.0547911819747315
EMP00860,Cemani Nasyiah,Customer Success,1,Staff,2018-10-08,6.23,8278521,P,48,D3,EMP00846,2.5,True,9729022.304347826,8971216.5,9591117.0,10245685.0,23,below_p25,-0.1368553839975052
EMP00861,Paris Mahendra,IT Infrastructure,3,Specialist,2021-08-20,3.36,17577181,L,22,D3,EMP00925,3.3,False,18526158.714285713,17369114.5,18807089.0,19940836.5,14,p25_to_p50,-0.06539597914382178
EMP00862,"Genta Adriansyah, S.Ked",IT Infrastructure,3,Specialist,2023-05-05,1.66,20231032,L,47,S2,EMP00925,3.9,True,18526158.714285713,17369114.5,18807089.0,19940836.5,14,above_p75,0.07571309945946446
EMP00863,Malika Wulandari,IT Infrastructure,3,Specialist,2021-02-10,3.89,14833926,L,36,S1,EMP00925,4.0,True,18526158.714285713,17369114.5,18807089.0,19940836.5,14,below_p25,-0.21125879714824553
EMP00864,"Puji Anggraini, M.Pd",IT Infrastructure,3,Specialist,2023-03-16,1.8,14867684,L,40,S1,EMP00925,3.8,False,18526158.714285713,17369114.5,18807089.0,19940836.5,14,below_p25,-0.20946383568451238
EMP00865,Yuni Pradana,IT Infrastructure,1,Staff,2019-11-23,5.11,15661335,P,27,S1,EMP00925,3.0,False,13310017.208333334,11886723.75,13056906.5,15087290.25,24,above_p75,0.19946750020764872
EMP00866,Jagaraga Situmorang,IT Infrastructure,3,Specialist,2023-09-08,1.31,17299759,P,33,S1,EMP00925,3.4,False,18526158.714285713,17369114.5,18807089.0,19940836.5,14,below_p25,-0.0801469063075099
EMP00867,Enteng Nainggolan,IT Infrastructure,2,Senior Staff,2023-07-10,1.48,16127233,L,44,S1,EMP00925,4.4,True,16620116.0,14604368.5,16368357.0,18499152.0,24,p25_to_p50,-0.014731105877028463
EMP00868,"Vanesa Kusumo, S.Gz",IT Infrastructure,1,Staff,2023-03-17,1.79,11616111,L,42,S1,EMP00925,4.5,False,13310017.208333334,11886723.75,13056906.5,15087290.25,24,below_p25,-0.1103473858834786
EMP00869,"Ir. Hari Susanti, S.Ked",IT Infrastructure,3,Specialist,2023-09-18,1.29,19033708,L,25,S1,EMP00925,3.2,False,18526158.714285713,17369114.5,18807089.0,19940836.5,14,p50_to_p75,0.012049658509086653
EMP00870,Danang Hidayat,IT Infrastructure,2,Senior Staff,2022-06-12,2.55,15502503,L,50,D3,EMP00925,2.8,False,16620116.0,14604368.5,16368357.0,18499152.0,24,p25_to_p50,-0.05289803979715252
EMP00871,Legawa Firmansyah,IT Infrastructure,1,Staff,2021-06-01,3.58,13446473,P,41,S1,EMP00925,3.4,False,13310017.208333334,11886723.75,13056906.5,15087290.25,24,p50_to_p75,0.029836048837448594
EMP00872,Rahayu Wulandari,IT Infrastructure,1,Staff,2019-10-14,5.22,10503305,L,46,S1,EMP00925,3.1,False,13310017.208333334,11886723.75,13056906.5,15087290.25,24,below_p25,-0.19557477109911142
EMP00873,"Alika Prasasta, S.Gz",IT Infrastructure,2,Senior Staff,2021-02-28,3.84,14267002,L,23,S1,EMP00925,2.7,False,16620116.0,14604368.5,16368357.0,18499152.0,24,below_p25,-0.12837910365713553
EMP00874,Maida Pradipta,IT Infrastructure,2,Senior Staff,2022-06-01,2.58,12577125,P,48,S1,EMP00925,3.4,False,16620116.0,14604368.5,16368357.0,18499152.0,24,below_p25,-0.23161958161103158
EMP00875,Sutan Perkasa Hakim,IT Infrastructure,1,Staff,2020-11-20,4.11,14778158,L,33,S1,EMP00925,1.8,False,13310017.208333334,11886723.75,13056906.5,15087290.25,24,p50_to_p75,0.13182689942675166
EMP00876,Jefri Siregar,IT Infrastructure,2,Senior Staff,2018-07-25,6.44,14771837,L,34,S1,EMP00925,2.9,False,16620116.0,14604368.5,16368357.0,18499152.0,24,p25_to_p50,-0.09753697331992453
EMP00877,Rahman Permata,IT Infrastructure,2,Senior Staff,2023-10-21,1.2,13282318,L,43,S1,EMP00925,2.6,False,16620116.0,14604368.5,16368357.0,18499152.0,24,below_p25,-0.18853688247390987
EMP00878,Ratih Rahimah,IT Infrastructure,3,Specialist,2021-01-10,3.97,19042428,L,36,S3,EMP00925,2.9,True,18526158.714285713,17369114.5,18807089.0,19940836.5,14,p50_to_p75,0.012513313463875244
EMP00879,"Ir. Reza Sinaga, S.H.",IT Infrastructure,3,Specialist,2023-08-23,1.36,17991224,L,37,D3,EMP00925,2.8,False,18526158.714285713,17369114.5,18807089.0,19940836.5,14,p25_to_p50,-0.04338071670740751
EMP00880,Dinda Wijayanti,IT Infrastructure,2,Senior Staff,2023-02-18,1.87,17513049,L,47,S1,EMP00925,4.6,False,16620116.0,14604368.5,16368357.0,18499152.0,24,p50_to_p75,0.0699332254300172
EMP00881,Sutan Hendri Salahudin,IT Infrastructure,1,Staff,2021-11-20,3.11,11049276,L,27,S1,EMP00925,2.6,False,13310017.208333334,11886723.75,13056906.5,15087290.25,24,below_p25,-0.1537600426257169
EMP00882,Almira Puspita,IT Infrastructure,4,Lead,2020-05-25,4.6,19894122,P,25,S1,,4.8,False,21509233.375,20035578.0,21378827.5,22379888.0,8,below_p25,-0.06944747086808198
