employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim
EMP00653,Salimah Sihombing,Operations,1,Staff,2021-12-09,3.06,7199532,L,41,S2,EMP00601,4.3,False
EMP00654,Melinda Suartini,Operations,3,Specialist,2023-02-04,1.91,11605539,L,47,S1,EMP00601,2.9,False
EMP00655,"Maria Marbun, M.M.",Operations,1,Staff,2021-05-08,3.65,9124094,P,38,S2,EMP00601,4.1,False
EMP00656,Melinda Gunarto,Operations,1,Staff,2021-03-10,3.81,9440212,L,25,S1,EMP00601,3.3,False
EMP00657,"Kamila Susanti, S.Farm",Operations,2,Senior Staff,2021-01-15,3.96,10122332,L,30,S1,EMP00601,4.4,False
EMP00658,Suci Hakim,Operations,2,Senior Staff,2020-12-20,4.03,11885494,P,28,S2,EMP00601,2.8,False
EMP00659,Mumpuni Uyainah,Operations,2,Senior Staff,2022-11-19,2.12,8520273,L,28,S1,EMP00601,2.8,False
EMP00660,Karimah Mulyani,Operations,3,Specialist,2020-05-05,4.66,13779585,L,34,S1,EMP00601,2.8,False
EMP00661,"H. Mustika Manullang, S.Ked",Operations,4,Lead,2019-06-28,5.51,20093139,P,49,S1,,3.5,False
EMP00662,Samsul Sudiati,Operations,2,Senior Staff,2021-10-22,3.19,12391247,L,48,S1,EMP00601,3.0,True
EMP00663,"Purwa Farida, S.Gz",Operations,1,Staff,2020-04-06,4.74,9244773,P,26,D3,EMP00601,3.8,False
EMP00664,Bagas Prakasa,Operations,4,Lead,2022-01-28,2.92,16503068,P,44,S1,,3.8,False
EMP00665,"Ir. Ghani Tarihoran, S.Sos",Operations,1,Staff,2019-12-26,5.02,10088199,L,29,S1,EMP00601,3.1,False
EMP00666,Cut Rahmi Mangunsong,Operations,3,Specialist,2022-08-22,2.36,14564287,L,37,S1,EMP00601,4.6,False
EMP00667,"Ihsan Uwais, S.I.Kom",Operations,4,Lead,2019-05-18,5.62,16327504,P,30,S1,,3.0,False
EMP00668,Vanesa Hutagalung,Operations,2,Senior Staff,2022-07-03,2.5,11821432,P,40,S1,EMP00601,4.3,False
EMP00669,R. Paris Utama,Operations,3,Specialist,2022-01-20,2.95,13267782,L,26,S1,EMP00601,3.6,False
EMP00670,Iriana Yulianti,Operations,2,Senior Staff,2020-02-03,4.91,15165394,P,46,S1,EMP00601,3.0,False
EMP00671,Hilda Latupono,Operations,1,Staff,2020-06-24,4.52,13557201,L,29,S1,EMP00601,3.8,True
EMP00672,Oman Nashiruddin,Operations,4,Lead,2020-09-29,4.25,16695231,L,28,S1,,3.0,True
EMP00673,Padma Wibisono,Operations,1,Staff,2020-10-11,4.22,7867637,L,40,S1,EMP00601,2.6,False
EMP00674,R. Eluh Rajata,Operations,1,Staff,2019-07-12,5.47,8218659,P,49,S1,EMP00601,4.3,True
EMP00675,"Melinda Prabowo, M.Ak",Operations,1,Staff,2019-04-08,5.73,8920992,P,37,S1,EMP00601,2.7,False
EMP00676,Talia Lestari,Operations,3,Specialist,2019-12-11,5.06,12622491,L,28,D3,EMP00601,3.4,True
EMP00677,Banawi Mansur,Operations,1,Staff,2019-09-01,5.33,7055514,L,24,S3,EMP00601,3.0,False
EMP00678,"Puti Mila Natsir, M.M.",Operations,4,Lead,2018-12-10,6.06,17745408,P,49,S1,,4.5,False
EMP00679,Rusman Zulaika,Operations,3,Specialist,2023-03-08,1.82,13810335,L,42,S1,EMP00601,3.7,False
EMP00680,"dr. Salwa Situmorang, S.Pt",Operations,1,Staff,2018-07-13,6.47,11465490,L,27,D3,EMP00601,3.2,False
EMP00681,Dr. Elvin Salahudin,Operations,1,Staff,2022-03-19,2.79,7186192,L,35,S1,EMP00601,3.4,False
EMP00682,"R. Tania Uyainah, S.E.",Operations,1,Staff,2022-12-15,2.05,8838085,L,37,S1,EMP00601,3.8,False
EMP00683,"Tgk. Kacung Prasetyo, S.IP",Operations,3,Specialist,2020-01-11,4.97,12543616,P,37,S1,EMP00601,2.0,False
EMP00684,Prima Mandala,Operations,2,Senior Staff,2018-08-18,6.37,9967763,P,34,S1,EMP00601,3.5,False
EMP00685,Paiman Lailasari,Operations,1,Staff,2023-05-21,1.62,11503925,L,30,D3,EMP00601,4.1,False
EMP00686,Gatra Puspasari,Operations,1,Staff,2019-07-04,5.49,8931618,L,25,S1,EMP00601,3.0,False
EMP00687,dr. Nadia Puspasari,Operations,2,Senior Staff,2023-11-20,1.11,10712107,L,31,S1,EMP00601,3.4,False
EMP00688,Luwar Irawan,Operations,2,Senior Staff,2023-07-10,1.48,10006118,P,46,D3,EMP00601,4.1,False
EMP00689,Galak Widodo,Operations,2,Senior Staff,2020-12-11,4.05,11118519,P,30,S1,EMP00601,3.3,False
EMP00690,"Tantri Kuswandari, M.TI.",Operations,1,Staff,2020-09-07,4.31,10249041,L,30,S1,EMP00601,3.5,False
EMP00691,Vivi Wasita,Data & Analytics,2,Senior Staff,2022-08-10,2.39,24155560,L,39,S1,EMP00728,2.8,False
EMP00692,"Ir. Belinda Mahendra, S.Psi",Data & Analytics,4,Lead,2020-09-10,4.31,35647538,P,26,S1,,3.6,False
EMP00693,"Bagya Hartati, M.M.",Data & Analytics,2,Senior Staff,2023-05-03,1.66,14279477,L,42,S1,EMP00728,3.3,False
EMP00694,"Kariman Situmorang, S.E.I",Data & Analytics,1,Staff,2022-11-02,2.16,16818786,L,36,S1,EMP00728,3.5,False
EMP00695,"Drs. Suci Rahmawati, S.E.",Data & Analytics,2,Senior Staff,2019-02-12,5.88,16824724,L,27,S1,EMP00728,2.3,False
EMP00696,"R.M. Ian Mardhiyah, S.Gz",Data & Analytics,1,Staff,2021-06-18,3.54,18975930,L,28,S2,EMP00728,3.4,False
EMP00697,"Puti Padma Mangunsong, S.Pd",Data & Analytics,3,Specialist,2021-11-27,3.09,23844626,L,44,S1,EMP00728,3.2,False
EMP00698,Caraka Sinaga,Data & Analytics,3,Specialist,2020-10-31,4.17,23792922,P,48,S1,EMP00728,2.5,False
EMP00699,"Genta Situmorang, M.TI.",Data & Analytics,2,Senior Staff,2021-01-24,3.93,20052510,L,44,S1,EMP00728,3.4,False
EMP00700,Zulfa Hutapea,Data & Analytics,2,Senior Staff,2019-03-10,5.81,23183719,P,43,S3,EMP00728,2.3,True
EMP00701,Faizah Usada,Data & Analytics,3,Specialist,2018-11-19,6.12,23129650,P,37,S1,EMP00728,2.9,False
EMP00702,T. Budi Utami,Data & Analytics,1,Staff,2022-05-21,2.61,14441240,P,44,S1,EMP00728,2.9,True
EMP00703,Raisa Nasyidah,Data & Analytics,3,Specialist,2023-06-28,1.51,27091408,L,32,S1,EMP00728,3.6,False
EMP00704,Jefri Yuniar,Data & Analytics,3,Specialist,2022-01-26,2.93,29196054,P,22,D3,EMP00728,3.9,False
EMP00705,Lega Prastuti,Data & Analytics,4,Lead,2023-01-04,1.99,22840358,L,31,S2,,3.3,False
EMP00706,Cawisono Wahyuni,Data & Analytics,2,Senior Staff,2022-04-17,2.71,16725982,L,49,S1,EMP00728,3.9,True
EMP00707,Ir. Jessica Pratiwi,Data & Analytics,1,Staff,2020-09-01,4.33,16172687,P,40,S1,EMP00728,4.9,True
EMP00708,Rudi Dabukke,Data & Analytics,1,Staff,2021-04-12,3.72,14542056,L,32,S1,EMP00728,3.1,False
EMP00709,Arsipatra Yuniar,Data & Analytics,1,Staff,2022-02-03,2.91,17707946,L,28,S2,EMP00728,3.1,True
EMP00710,"Drs. Eman Yulianti, S.Kom",Data & Analytics,4,Lead,2020-03-19,4.79,28992880,L,41,S1,,4.1,False
EMP00711,"Drs. Hamzah Safitri, S.Ked",Data & Analytics,1,Staff,2019-11-06,5.15,16771313,L,27,S2,EMP00728,3.7,False
EMP00712,Sari Palastri,Data & Analytics,2,Senior Staff,2021-11-29,3.09,21332301,L,47,S1,EMP00728,3.6,False
EMP00713,Syahrini Sihombing,Data & Analytics,1,Staff,2019-12-24,5.02,16759858,L,39,S1,EMP00728,2.8,True
EMP00714,Hesti Waskita,Data & Analytics,2,Senior Staff,2022-08-24,2.35,16395324,L,27,S1,EMP00728,3.5,False
EMP00715,Mutia Hidayanto,Data & Analytics,2,Senior Staff,2022-12-22,2.03,17445796,P,31,S1,EMP00728,2.5,True
EMP00716,"Almira Manullang, M.M.",Data & Analytics,3,Specialist,2020-06-20,4.53,28253653,P,51,S1,EMP00728,2.7,True
EMP00717,Novi Hariyah,Data & Analytics,2,Senior Staff,2023-08-14,1.38,16538616,L,38,S1,EMP00728,4.0,True
EMP00718,Ganep Sudiati,Data & Analytics,1,Staff,2021-07-31,3.42,16593796,L,26,S1,EMP00728,4.8,False
EMP00719,Galar Simanjuntak,Data & Analytics,3,Specialist,2021-11-20,3.11,22515539,L,30,S1,EMP00728,3.4,False
EMP00720,"Zelda Situmorang, S.Sos",Data & Analytics,1,Staff,2021-05-11,3.64,18625785,L,26,D3,EMP00728,2.8,False
EMP00721,Prabawa Uwais,Data & Analytics,1,Staff,2019-04-19,5.7,17323929,L,49,S1,EMP00728,2.9,False
EMP00722,Dr. Balamantri Simanjuntak,Data & Analytics,1,Staff,2023-10-29,1.17,19718810,P,44,S1,EMP00728,1.6,False
EMP00723,Jaka Maheswara,Data & Analytics,3,Specialist,2020-08-25,4.35,22915595,P,46,S2,EMP00728,3.8,True
EMP00724,Mila Prayoga,Data & Analytics,3,Specialist,2022-09-28,2.26,27036084,L,35,S1,EMP00728,3.7,False
EMP00725,Bakti Hardiansyah,Data & Analytics,1,Staff,2019-11-15,5.13,15357725,P,44,D3,EMP00728,3.6,False
EMP00726,Kiandra Susanti,Data & Analytics,1,Staff,2021-09-22,3.27,16354785,L,37,D3,EMP00728,3.3,False
EMP00727,Hilda Manullang,Data & Analytics,1,Staff,2020-06-11,4.56,18118182,L,35,S1,EMP00728,2.8,False
EMP00728,"dr. Ratih Sihotang, S.Kom",Data & Analytics,4,Lead,2022-02-18,2.87,31360989,P,36,S1,,3.2,True
EMP00729,"R.M. Jamil Mulyani, M.M.",Data & Analytics,1,Staff,2023-09-18,1.29,20030248,P,38,S1,EMP00728,3.2,False
EMP00730,Ina Mandasari,Data & Analytics,2,Senior Staff,2020-10-09,4.23,24048396,L,48,D3,EMP00728,2.1,False
EMP00731,Bakijan Wijaya,Data & Analytics,3,Specialist,2022-01-03,2.99,20450183,P,22,S2,EMP00728,4.0,False
EMP00732,drg. Dimas Pratama,Data & Analytics,1,Staff,2021-03-20,3.78,17986552,P,25,S1,EMP00728,2.2,True
EMP00733,dr. Alika Hardiansyah,Data & Analytics,1,Staff,2019-03-01,5.84,16992352,L,31,D3,EMP00728,3.9,True
EMP00734,Nilam Riyanti,Data & Analytics,2,Senior Staff,2022-08-03,2.41,21193183,L,27,D3,EMP00728,3.3,False
EMP00735,"Hj. Samiah Halimah, S.Pd",Data & Analytics,3,Specialist,2022-08-08,2.4,22025936,P,42,S1,EMP00728,3.3,False
EMP00736,Dt. Slamet Kurniawan,Data & Analytics,1,Staff,2019-11-26,5.1,20413732,P,40,S1,EMP00728,3.0,False
EMP00737,Diana Saptono,Data & Analytics,2,Senior Staff,2022-06-22,2.53,22616273,L,32,S1,EMP00728,3.5,True
EMP00738,"Karimah Waskita, S.I.Kom",Data & Analytics,2,Senior Staff,2021-12-02,3.08,20557669,L,27,S1,EMP00728,4.0,True
EMP00739,Himawan Habibi,Data & Analytics,4,Lead,2019-03-26,5.77,31141133,L,29,D3,,3.6,False
EMP00740,Drs. Febi Tarihoran,Data & Analytics,3,Specialist,2022-02-09,2.89,36069697,L,30,S1,EMP00728,2.8,True
EMP00741,T. Bagya Winarno,Data & Analytics,2,Senior Staff,2019-08-11,5.39,21366854,P,35,S2,EMP00728,2.7,True
EMP00742,drg. Prakosa Pudjiastuti,Data & Analytics,2,Senior Staff,2022-10-24,2.19,20514090,L,34,S1,EMP00728,3.5,True
EMP00743,Yunita Oktaviani,Data & Analytics,2,Senior Staff,2020-06-25,4.52,19109531,L,38,S1,EMP00728,3.8,False
EMP00744,"Lurhur Lazuardi, S.E.I",Data & Analytics,1,Staff,2023-09-07,1.32,21231240,L,37,S1,EMP00728,3.8,False
EMP00745,Hartana Wahyudin,Data & Analytics,2,Senior Staff,2023-09-16,1.29,21291650,L,46,S1,EMP00728,2.5,False
EMP00746,"Tgk. Kalim Utama, S.E.I",Data & Analytics,1,Staff,2018-07-31,6.42,18238664,L,41,S1,EMP00728,3.0,False
EMP00747,Luhung Melani,Data & Analytics,2,Senior Staff,2019-02-09,5.89,26954387,P,48,S2,EMP00728,2.7,False
EMP00748,Olivia Gunarto,Data & Analytics,2,Senior Staff,2021-09-13,3.3,26036566,P,33,S2,EMP00728,3.9,True
EMP00749,Aris Mandala,Data & Analytics,1,Staff,2022-02-26,2.84,16864776,P,31,S1,EMP00728,2.5,True
EMP00750,"Juli Kusmawati, M.TI.",Data & Analytics,1,Staff,2019-04-20,5.7,14415356,P,31,S2,EMP00728,3.9,False
EMP00751,Eka Sudiati,Legal,1,Staff,2018-08-03,6.41,21792232,L,39,S1,EMP00770,3.0,False
EMP00752,R.M. Gamanto Suryatmi,Legal,1,Staff,2019-11-10,5.14,15809511,L,43,S1,EMP00770,3.2,False
EMP00753,Elisa Wijaya,Legal,3,Specialist,2018-10-03,6.25,23994341,L,30,D3,EMP00770,3.3,False
EMP00754,Tgk. Rika Sirait,Legal,3,Specialist,2023-07-01,1.5,29664321,P,49,D3,EMP00770,4.2,False
EMP00755,Dr. Kasiran Lestari,Legal,2,Senior Staff,2022-01-19,2.95,18615272,L,26,S2,EMP00770,2.8,False
EMP00756,"Padmi Salahudin, M.Kom.",Legal,1,Staff,2022-07-05,2.49,15082022,P,44,S1,EMP00770,2.6,False
EMP00757,"Cut Kartika Sitompul, S.IP",Legal,3,Specialist,2022-06-20,2.53,21562475,P,46,S1,EMP00770,3.0,False
EMP00758,Restu Samosir,Legal,1,Staff,2021-11-20,3.11,19602636,P,24,S2,EMP00770,3.8,False
EMP00759,"H. Teddy Usamah, S.Ked",Legal,2,Senior Staff,2021-01-22,3.94,19086286,L,41,S1,EMP00770,4.0,False
EMP00760,Dr. Hani Yolanda,Legal,2,Senior Staff,2022-05-16,2.63,17520035,P,46,S2,EMP00770,3.7,False
EMP00761,"KH. Labuh Permata, S.H.",Legal,3,Specialist,2022-08-22,2.36,27150303,P,34,D3,EMP00770,4.2,False
EMP00762,"Anastasia Padmasari, M.Kom.",Legal,2,Senior Staff,2020-09-23,4.27,17537537,L,39,S2,EMP00770,3.3,False
EMP00763,Karna Usamah,Legal,1,Staff,2022-10-31,2.17,17212966,P,28,D3,EMP00770,2.6,False
EMP00764,"Raina Wibowo, S.E.I",Legal,3,Specialist,2022-11-07,2.15,25992076,P,27,S1,EMP00770,2.8,False
EMP00765,"Hj. Hesti Firmansyah, M.Farm",Legal,1,Staff,2023-04-12,1.72,18237200,L,35,S1,EMP00770,4.3,False
EMP00766,"Carla Nainggolan, S.Ked",Legal,2,Senior Staff,2022-07-11,2.48,18636111,L,28,S1,EMP00770,3.2,False
EMP00767,Iriana Andriani,Legal,3,Specialist,2019-11-04,5.16,25098761,L,28,S1,EMP00770,3.5,False
EMP00768,Hendri Putra,Legal,3,Specialist,2022-04-22,2.69,20977296,L,36,S1,EMP00770,3.7,False
EMP00769,Olivia Suryatmi,Legal,2,Senior Staff,2019-10-20,5.2,21947803,P,45,S2,EMP00770,3.6,False
EMP00770,Zizi Halim,Legal,4,Lead,2023-02-16,1.87,36700635,P,40,D3,,3.6,False
EMP00771,"Dina Maryati, S.Kom",Legal,1,Staff,2021-03-09,3.81,17225283,P,46,S2,EMP00770,3.3,False
EMP00772,Tgk. Mujur Kuswandari,Legal,1,Staff,2023-11-29,1.09,16619860,L,44,S1,EMP00770,4.0,False
EMP00773,dr. Galar Natsir,Legal,4,Lead,2023-07-29,1.43,37924332,L,22,S1,,2.9,False
EMP00774,Patricia Siregar,Legal,2,Senior Staff,2023-10-27,1.18,25761156,L,41,S1,EMP00770,4.3,False
EMP00775,Tgk. Murti Zulaika,Legal,3,Specialist,2022-05-01,2.67,24686707,L,23,S1,EMP00770,3.6,False
EMP00776,"Rangga Saptono, M.Ak",Legal,1,Staff,2020-06-09,4.56,19839828,L,23,S1,EMP00770,3.7,False
EMP00777,Febi Prayoga,Legal,1,Staff,2021-01-31,3.92,15988416,P,39,S2,EMP00770,4.0,False
EMP00778,Puti Salahudin,Legal,1,Staff,2019-09-29,5.26,16333731,P,48,S1,EMP00770,4.6,False
EMP00779,Wardaya Salahudin,Legal,4,Lead,2019-05-26,5.6,28022365,L,31,S1,,4.5,False
EMP00780,"T. Niyaga Pranowo, M.Kom.",Legal,2,Senior Staff,2019-05-05,5.66,22881677,L,27,S1,EMP00770,3.2,False
EMP00781,Natalia Tampubolon,Customer Success,3,Specialist,2021-05-08,3.65,18026166,L,34,S1,EMP00846,3.0,False
EMP00782,KH. Najam Saefullah,Customer Success,1,Staff,2021-12-29,3.01,9611628,L,25,S1,EMP00846,2.8,True
EMP00783,Dewi Pertiwi,Customer Success,1,Staff,2022-05-18,2.62,8831297,L,29,S1,EMP00846,3.7,False
EMP00784,"Kenari Wibowo, S.Sos",Customer Success,3,Specialist,2023-03-18,1.79,11514272,L,50,S2,EMP00846,4.3,False
EMP00785,"dr. Vera Maulana, S.Pd",Customer Success,2,Senior Staff,2021-11-21,3.11,14866216,P,44,S1,EMP00846,2.4,True
EMP00786,Edward Hutapea,Customer Success,4,Lead,2023-11-03,1.16,16150426,P,39,S1,,4.1,False
EMP00787,Maimunah Yolanda,Customer Success,2,Senior Staff,2023-03-13,1.8,10424018,P,35,S2,EMP00846,4.2,True
EMP00788,Ulva Kuswandari,Customer Success,1,Staff,2019-03-24,5.77,9024088,L,31,S1,EMP00846,3.3,False
EMP00789,Damar Nasyiah,Customer Success,1,Staff,2022-06-22,2.53,11651172,L,27,S2,EMP00846,2.8,True
EMP00790,Putri Saputra,Customer Success,3,Specialist,2023-08-02,1.42,14987028,L,26,S3,EMP00846,2.6,False
EMP00791,Balangga Susanti,Customer Success,1,Staff,2020-09-13,4.3,9949091,L,42,S1,EMP00846,4.3,False
EMP00792,"Rini Permadi, S.H.",Customer Success,1,Staff,2019-12-08,5.07,8969015,P,43,S1,EMP00846,3.7,False
EMP00793,Mulyono Nuraini,Customer Success,3,Specialist,2020-08-15,4.38,14641817,P,45,S1,EMP00846,2.6,False
EMP00794,Makuta Pradipta,Customer Success,4,Lead,2022-12-13,2.05,18503613,P,39,S1,,4.1,False
EMP00795,Baktianto Zulkarnain,Customer Success,2,Senior Staff,2021-08-08,3.4,10660547,L,38,S1,EMP00846,2.8,False
EMP00796,Tina Halimah,Customer Success,1,Staff,2019-09-10,5.31,10024788,P,30,S1,EMP00846,4.3,False
EMP00797,Maman Mandala,Customer Success,1,Staff,2018-08-20,6.37,8973418,L,24,S1,EMP00846,3.0,False
EMP00798,Yoga Pudjiastuti,Customer Success,2,Senior Staff,2022-01-27,2.93,11422946,L,44,S1,EMP00846,3.9,False
EMP00799,Hasim Yolanda,Customer Success,1,Staff,2023-02-09,1.89,8946072,L,24,S1,EMP00846,3.6,False
EMP00800,Natalia Yulianti,Customer Success,3,Specialist,2023-01-05,1.99,15933200,L,33,S1,EMP00846,3.5,False
EMP00801,Praba Suwarno,Customer Success,2,Senior Staff,2019-06-23,5.52,11766239,P,24,S1,EMP00846,3.3,False
EMP00802,Irma Yuliarti,Customer Success,3,Specialist,2021-12-07,3.07,13291703,P,30,S1,EMP00846,4.1,True
EMP00803,Umaya Irawan,Customer Success,2,Senior Staff,2021-02-04,3.9,12429972,L,22,S2,EMP00846,2.9,False
EMP00804,"Kemal Pradipta, M.Pd",Customer Success,1,Staff,2022-01-08,2.98,8744654,L,41,S1,EMP00846,2.0,True
EMP00805,"Tari Firgantoro, S.E.",Customer Success,3,Specialist,2020-07-22,4.44,12521506,P,49,S1,EMP00846,3.3,False
EMP00806,Zalindra Nugroho,Customer Success,1,Staff,2019-04-07,5.74,11138174,L,27,S2,EMP00846,3.1,True
EMP00807,Raihan Widodo,Customer Success,2,Senior Staff,2023-05-10,1.65,13460871,P,48,S1,EMP00846,3.1,False
EMP00808,"drg. Cengkir Siregar, S.Gz",Customer Success,3,Specialist,2022-12-23,2.02,12298181,L,25,D3,EMP00846,3.0,False
EMP00809,Emin Purnawati,Customer Success,2,Senior Staff,2018-09-29,6.26,14230896,L,44,S1,EMP00846,2.9,False
EMP00810,Puti Juli Suryono,Customer Success,2,Senior Staff,2020-12-28,4.01,11641251,L,45,S2,EMP00846,2.8,True
EMP00811,Syahrini Palastri,Customer Success,1,Staff,2022-09-16,2.29,9205316,L,51,S2,EMP00846,3.6,True
EMP00812,drg. Tirtayasa Mansur,Customer Success,2,Senior Staff,2018-07-17,6.46,12823500,L,46,S1,EMP00846,3.8,False
EMP00813,"Drs. Nadia Saputra, S.Kom",Customer Success,1,Staff,2020-09-19,4.28,10442780,P,48,S1,EMP00846,3.1,False
EMP00814,"R. Gamblang Marpaung, M.M.",Customer Success,2,Senior Staff,2023-07-28,1.43,10345587,P,49,S1,EMP00846,3.3,False
EMP00815,"Edi Nashiruddin, S.Ked",Customer Success,1,Staff,2021-03-09,3.81,9026130,L,24,S1,EMP00846,4.4,False
EMP00816,"Jessica Sihombing, M.Farm",Customer Success,2,Senior Staff,2022-05-06,2.66,13418456,L,44,S1,EMP00846,5.0,True
EMP00817,"Praba Nababan, S.E.",Customer Success,3,Specialist,2023-10-29,1.17,15933080,L,23,S1,EMP00846,1.0,True
EMP00818,Hj. Latika Aryani,Customer Success,1,Staff,2020-06-12,4.55,11510790,L,32,S1,EMP00846,3.3,True
EMP00819,Tgk. Bakianto Wacana,Customer Success,3,Specialist,2021-12-14,3.05,14101748,P,23,S3,EMP00846,2.2,True
EMP00820,"Bakiono Nashiruddin, S.E.I",Customer Success,1,Staff,2022-12-06,2.07,8808260,P,35,S2,EMP00846,2.4,False
EMP00821,Janet Prayoga,Customer Success,3,Specialist,2018-07-14,6.47,13815986,P,35,S1,EMP00846,3.0,True
EMP00822,Elon Winarno,Customer Success,2,Senior Staff,2020-05-10,4.64,12966445,P,37,S2,EMP00846,3.2,False
EMP00823,Ivan Santoso,Customer Success,2,Senior Staff,2019-12-14,5.05,11344293,L,38,S2,EMP00846,3.7,False
EMP00824,Ilsa Padmasari,Customer Success,2,Senior Staff,2019-07-10,5.48,11582675,P,37,S1,EMP00846,2.1,False
EMP00825,"Queen Anggriawan, S.T.",Customer Success,4,Lead,2021-08-29,3.34,16531050,P,28,S1,,2.9,False
EMP00826,"Gatra Prakasa, S.Gz",Customer Success,3,Specialist,2021-06-22,3.53,13113429,P,32,S1,EMP00846,4.7,False
EMP00827,"Banara Hastuti, S.Pd",Customer Success,5,Manager,2019-02-26,5.85,20760260,P,30,S1,,2.9,True
EMP00828,Halim Mardhiyah,Customer Success,3,Specialist,2019-02-24,5.85,15045762,L,36,S1,EMP00846,2.5,True
EMP00829,"Vera Saragih, S.IP",Customer Success,1,Staff,2023-05-09,1.65,11389163,P,48,S2,EMP00846,1.3,False
EMP00830,"Vero Sihombing, S.I.Kom",Customer Success,2,Senior Staff,2023-05-19,1.62,11662064,L,22,S1,EMP00846,4.2,False
EMP00831,R.A. Gawati Mansur,Customer Success,6,Senior Manager,2018-11-15,6.13,23016638,P,29,S1,,3.3,False
EMP00832,Eva Hasanah,Customer Success,1,Staff,2021-12-03,3.08,10048590,L,46,S1,EMP00846,4.5,False
EMP00833,"Rachel Wahyudin, S.Farm",Customer Success,3,Specialist,2021-05-15,3.63,11482111,P,26,S1,EMP00846,4.2,True
EMP00834,"Pia Halimah, M.Pd",Customer Success,3,Specialist,2022-10-25,2.18,17087053,L,31,S1,EMP00846,2.2,False
EMP00835,"Ir. Rudi Pratama, S.H.",Customer Success,2,Senior Staff,2021-05-03,3.66,14780289,L,26,S2,EMP00846,4.2,False
EMP00836,"Perkasa Riyanti, S.Pt",Customer Success,2,Senior Staff,2021-01-24,3.93,7496391,L,22,S2,EMP00846,5.0,False
EMP00837,drg. Karsana Tarihoran,Customer Success,2,Senior Staff,2021-01-02,3.99,11619227,P,22,S1,EMP00846,4.6,False
EMP00838,Vero Pratiwi,Customer Success,2,Senior Staff,2020-10-16,4.21,14765410,L,30,S1,EMP00846,5.0,False
EMP00839,Aswani Pudjiastuti,Customer Success,1,Staff,2020-11-29,4.09,9591117,L,39,D3,EMP00846,2.3,True
EMP00840,Sutan Kemal Nasyiah,Customer Success,3,Specialist,2023-03-04,1.83,13082015,P,44,S2,EMP00846,3.0,False
EMP00841,Catur Simbolon,Customer Success,3,Specialist,2022-07-28,2.43,12923548,L,23,S1,EMP00846,3.8,True
EMP00842,"Drs. Maimunah Latupono, S.Kom",Customer Success,2,Senior Staff,2023-10-23,1.19,11649081,P,29,S1,EMP00846,2.5,False
EMP00843,"Restu Lestari, S.Pt",Customer Success,1,Staff,2021-11-23,3.1,9777606,L,46,S1,EMP00846,3.1,False
EMP00844,drg. Rusman Hakim,Customer Success,3,Specialist,2019-01-08,5.98,16839134,P,32,S1,EMP00846,2.9,False
EMP00845,Diah Mulyani,Customer Success,2,Senior Staff,2023-06-18,1.54,10240329,L,24,S1,EMP00846,3.6,True
EMP00846,Mutia Pratiwi,Customer Success,5,Manager,2018-09-10,6.31,18860176,P,42,S1,,2.8,False
EMP00847,Kurnia Hariyah,Customer Success,2,Senior Staff,2021-10-28,3.18,9289909,P,23,S1,EMP00846,4.1,False
EMP00848,"Respati Samosir, S.Ked",Customer Success,2,Senior Staff,2019-06-01,5.59,12478847,L,26,S1,EMP00846,3.6,False
EMP00849,Hamima Adriansyah,Customer Success,3,Specialist,2020-04-04,4.74,14917635,L,32,S1,EMP00846,4.0,False
EMP00850,"Gasti Prastuti, S.Pt",Customer Success,2,Senior Staff,2020-03-27,4.76,14050694,P,50,S2,EMP00846,3.3,False
EMP00851,Indra Situmorang,Customer Success,1,Staff,2021-12-28,3.01,10750802,P,46,S2,EMP00846,3.1,False
EMP00852,"Bella Namaga, S.Gz",Customer Success,4,Lead,2021-11-14,3.13,17971468,P,45,S1,,5.0,True
EMP00853,Warji Halimah,Customer Success,1,Staff,2020-01-17,4.96,9075041,P,23,S2,EMP00846,4.2,False
EMP00854,Edison Wasita,Customer Success,2,Senior Staff,2019-12-20,5.03,14056801,L,25,S2,EMP00846,4.4,True
EMP00855,Pranawa Mansur,Customer Success,3,Specialist,2022-10-23,2.19,19374179,P,27,S2,EMP00846,4.9,False
EMP00856,"Ir. Omar Yuliarti, S.Farm",Customer Success,4,Lead,2022-12-26,2.02,18676503,P,30,S3,,3.8,True
EMP00857,Kezia Hassanah,Customer Success,2,Senior Staff,2019-09-13,5.3,12756520,L,37,S1,EMP00846,4.5,False
EMP00858,"drg. Keisha Hutapea, M.Pd",Customer Success,4,Lead,2023-02-09,1.89,22328760,L,38,S1,,3.6,True
EMP00859,Martani Tampubolon,Customer Success,2,Senior Staff,2022-08-23,2.36,12760975,L,46,S1,EMP00846,3.8,True
EMP00860,Cemani Nasyiah,Customer Success,1,Staff,2018-10-08,6.23,8278521,P,48,D3,EMP00846,2.5,True
EMP00861,Paris Mahendra,IT Infrastructure,3,Specialist,2021-08-20,3.36,17577181,L,22,D3,EMP00925,3.3,False
EMP00862,"Genta Adriansyah, S.Ked",IT Infrastructure,3,Specialist,2023-05-05,1.66,20231032,L,47,S2,EMP00925,3.9,True
EMP00863,Malika Wulandari,IT Infrastructure,3,Specialist,2021-02-10,3.89,14833926,L,36,S1,EMP00925,4.0,True
EMP00864,"Puji Anggraini, M.Pd",IT Infrastructure,3,Specialist,2023-03-16,1.8,14867684,L,40,S1,EMP00925,3.8,False
