employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,influence_score,network_role,flight_risk_score,knowledge_risk,risk_quadrant
EMP00831,R.A. Gawati Mansur,Customer Success,6,Senior Manager,2018-11-15,6.13,23016638,P,29,S1,,3.3,False,0.0731,Central Connector,0.0023598691096738,0.0377,🟢 Stable
EMP00954,Drs. Maryadi Firmansyah,Research,1,Staff,2021-06-05,3.57,15133044,L,24,S1,EMP00942,2.6,False,0.0743,Information Broker,0.0010579730556311,0.0377,🟢 Stable
EMP00330,"Drs. Ani Hasanah, S.Pt",Marketing,3,Specialist,2018-10-12,6.22,18908647,L,24,S1,EMP00318,3.3,False,0.0731,Central Connector,0.0017144368889084,0.0374,🟢 Stable
EMP00844,drg. Rusman Hakim,Customer Success,3,Specialist,2019-01-08,5.98,16839134,P,32,S1,EMP00846,2.9,False,0.0696,Central Connector,0.0048634800843051,0.0372,🟢 Stable
EMP00085,"R. Drajat Nababan, S.Kom",Engineering,1,Staff,2021-09-05,3.32,15433287,L,30,S2,EMP00155,2.4,False,0.0431,Information Broker,0.0297125321097621,0.0364,🟢 Stable
EMP00790,Putri Saputra,Customer Success,3,Specialist,2023-08-02,1.42,14987028,L,26,S3,EMP00846,2.6,False,0.0491,Central Connector,0.0237943031233159,0.0364,🟢 Stable
EMP00422,Marsudi Haryanto,Sales,2,Senior Staff,2022-11-04,2.16,17804274,P,41,S1,EMP00474,3.5,False,0.0431,Information Broker,0.0294710635430093,0.0363,🟢 Stable
EMP00977,Adhiarja Samosir,Research,3,Specialist,2023-05-15,1.63,23243271,L,25,S1,EMP00942,4.8,False,0.0693,Central Connector,0.0028056493417164,0.0361,🟢 Stable
EMP00196,Usyi Handayani,Engineering,3,Specialist,2022-08-07,2.4,33788724,L,24,D3,EMP00155,3.4,False,0.0431,Information Broker,0.0283139060374382,0.0357,🟢 Stable
EMP00133,"Tgk. Aurora Adriansyah, S.Psi",Engineering,2,Senior Staff,2019-06-01,5.59,18339870,L,34,S2,EMP00155,4.4,False,0.0431,Information Broker,0.0278190780269082,0.0355,🟢 Stable
EMP00634,Tgk. Rahmat Yuniar,Operations,2,Senior Staff,2023-06-01,1.59,11020796,P,49,S1,EMP00601,4.0,False,0.0492,Information Broker,0.0213574310422293,0.0353,🟢 Stable
EMP00580,Bahuwarna Sihombing,HR,3,Specialist,2020-04-18,4.7,14457193,L,27,S1,EMP00575,2.9,False,0.0686,Central Connector,0.0015826992100754,0.0351,🟢 Stable
EMP00999,Wani Sitompul,Research,1,Staff,2021-01-17,3.95,16002513,L,33,S1,EMP00942,3.5,False,0.0692,Central Connector,0.0007623330532626,0.035,🟢 Stable
EMP00952,Humaira Gunawan,Research,2,Senior Staff,2019-05-22,5.61,18121142,L,33,D3,EMP00942,3.3,False,0.0695,Central Connector,0.0005700431719087,0.035,🟢 Stable
EMP00554,"H. Umar Gunarto, M.M.",HR,2,Senior Staff,2023-05-26,1.6,12848537,L,46,S2,EMP00575,4.6,False,0.0575,Information Broker,0.0121545174302378,0.0348,🟢 Stable
EMP00516,Jamal Astuti,Finance,2,Senior Staff,2022-07-02,2.5,15742450,L,46,D3,EMP00523,3.8,False,0.0671,Central Connector,0.0021663033742944,0.0346,🟢 Stable
EMP00243,"Yance Utami, S.H.",Product,1,Staff,2023-07-16,1.46,18614984,P,51,S1,EMP00254,3.5,False,0.0581,Information Broker,0.0111866215037745,0.0346,🟢 Stable
EMP00250,"Tri Haryanti, S.E.I",Product,2,Senior Staff,2018-09-06,6.32,19329119,L,39,S1,EMP00254,3.3,False,0.0665,Central Connector,0.0024767789843601,0.0345,🟢 Stable
EMP00778,Puti Salahudin,Legal,1,Staff,2019-09-29,5.26,16333731,P,48,S1,EMP00770,4.6,False,0.0669,Central Connector,0.0019603738330522,0.0344,🟢 Stable
EMP00744,"Lurhur Lazuardi, S.E.I",Data & Analytics,1,Staff,2023-09-07,1.32,21231240,L,37,S1,EMP00728,3.8,False,0.0517,Central Connector,0.0165927285720447,0.0341,🟢 Stable
EMP00927,Bagas Maryadi,IT Infrastructure,2,Senior Staff,2020-04-26,4.68,14209060,L,29,S2,EMP00925,3.8,False,0.0617,Information Broker,0.0061277987659704,0.0339,🟢 Stable
EMP00704,Jefri Yuniar,Data & Analytics,3,Specialist,2022-01-26,2.93,29196054,P,22,D3,EMP00728,3.9,False,0.0431,Central Connector,0.0237613184651866,0.0334,🟢 Stable
EMP00323,Indah Najmudin,Marketing,1,Staff,2021-07-06,3.49,9327308,L,44,S2,EMP00318,3.6,False,0.0582,Information Broker,0.0077610779022171,0.033,🟢 Stable
EMP00615,Gada Maheswara,Operations,2,Senior Staff,2020-04-04,4.74,11638101,L,24,S1,EMP00601,3.3,False,0.0615,Information Broker,0.0038187426589439,0.0327,🟢 Stable
EMP00526,Ella Safitri,Finance,1,Staff,2019-07-10,5.48,15222286,P,35,S2,EMP00523,3.2,False,0.0646,Central Connector,0.0006465309924458,0.0326,🟢 Stable
EMP00797,Maman Mandala,Customer Success,1,Staff,2018-08-20,6.37,8973418,L,24,S1,EMP00846,3.0,False,0.0648,Information Broker,0.0004016441580357,0.0326,🟢 Stable
EMP00601,Warsita Prasetya,Operations,6,Senior Manager,2021-04-18,3.7,21134850,L,33,S1,,3.2,False,0.0392,Information Broker,0.0244137318255552,0.0318,🟢 Stable
EMP00792,"Rini Permadi, S.H.",Customer Success,1,Staff,2019-12-08,5.07,8969015,P,43,S1,EMP00846,3.7,False,0.0497,Central Connector,0.0137761655895155,0.0317,🟢 Stable
EMP00734,Nilam Riyanti,Data & Analytics,2,Senior Staff,2022-08-03,2.41,21193183,L,27,D3,EMP00728,3.3,False,0.0566,Central Connector,0.006090454899465,0.0313,🟢 Stable
EMP00875,Sutan Perkasa Hakim,IT Infrastructure,1,Staff,2020-11-20,4.11,14778158,L,33,S1,EMP00925,1.8,False,0.0421,Central Connector,0.0201768224762057,0.0311,🟢 Stable
EMP00265,Widya Budiyanto,Marketing,3,Specialist,2023-11-15,1.13,15866914,L,51,S1,EMP00318,2.0,False,0.0392,Information Broker,0.0222869378631622,0.0307,🟢 Stable
EMP00067,Maida Maryati,Engineering,2,Senior Staff,2021-01-08,3.98,22162077,L,42,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0517795259030071,0.0305,🟢 Stable
EMP00287,"Dr. Calista Haryanto, S.Sos",Marketing,2,Senior Staff,2022-06-21,2.53,17734764,L,30,D3,EMP00318,2.6,False,0.0471,Central Connector,0.0137358655125679,0.0304,🟢 Stable
EMP00657,"Kamila Susanti, S.Farm",Operations,2,Senior Staff,2021-01-15,3.96,10122332,L,30,S1,EMP00601,4.4,False,0.0431,Information Broker,0.0177551767855255,0.0304,🟢 Stable
EMP00724,Mila Prayoga,Data & Analytics,3,Specialist,2022-09-28,2.26,27036084,L,35,S1,EMP00728,3.7,False,0.0507,Central Connector,0.0084281038204587,0.0296,🟢 Stable
EMP00846,Mutia Pratiwi,Customer Success,5,Manager,2018-09-10,6.31,18860176,P,42,S1,,2.8,False,0.0092,Central Connector,0.0497049829287353,0.0295,🟢 Stable
EMP00951,Umay Purnawati,Research,2,Senior Staff,2023-06-29,1.51,25762799,P,40,S1,EMP00942,1.5,False,0.0464,Information Broker,0.0126015722374657,0.0295,🟢 Stable
EMP00160,drg. Jelita Sihotang,Engineering,3,Specialist,2020-02-01,4.91,21585251,P,46,S1,EMP00155,2.9,False,0.0092,Information Broker,0.0494074819107897,0.0293,🟢 Stable
EMP00507,Perkasa Mulyani,Finance,2,Senior Staff,2019-02-15,5.88,16849327,P,35,D3,EMP00523,4.2,False,0.0425,Information Broker,0.0160391599558586,0.0293,🟢 Stable
EMP00339,Tami Laksita,Marketing,2,Senior Staff,2023-04-23,1.69,20825000,L,23,S1,EMP00318,4.1,False,0.0466,Information Broker,0.0120609413130979,0.0293,🟢 Stable
EMP00156,Shania Nasyiah,Engineering,2,Senior Staff,2021-06-06,3.57,23319764,L,39,D3,EMP00155,3.1,False,0.0431,Information Broker,0.0148343692018716,0.029,🟢 Stable
EMP00322,Padma Yulianti,Marketing,2,Senior Staff,2023-10-04,1.24,13549203,P,25,S1,EMP00318,3.0,False,0.0558,Central Connector,0.0022778229000811,0.029,🟢 Stable
EMP00223,Margana Aryani,Product,3,Specialist,2021-12-26,3.01,26318670,L,35,S1,EMP00254,2.0,False,0.0462,Information Broker,0.0118229052876388,0.029,🟢 Stable
EMP00669,R. Paris Utama,Operations,3,Specialist,2022-01-20,2.95,13267782,L,26,S1,EMP00601,3.6,False,0.0518,Central Connector,0.0060928273834398,0.0289,🟢 Stable
EMP00959,R.A. Qori Wibisono,Research,3,Specialist,2022-06-23,2.52,24816002,L,33,S1,EMP00942,4.0,False,0.0464,Information Broker,0.0113363528233995,0.0289,🟢 Stable
EMP00132,"Cut Cornelia Usada, S.Farm",Engineering,2,Senior Staff,2023-06-24,1.52,21946215,L,29,S1,EMP00155,3.0,False,0.0431,Information Broker,0.0145233361382971,0.0288,🟢 Stable
EMP00307,"Daruna Saptono, M.Farm",Marketing,3,Specialist,2018-08-22,6.36,18916718,L,34,S2,EMP00318,3.3,False,0.0571,Information Broker,0.0004920937801776,0.0288,🟢 Stable
EMP00312,"T. Legawa Purnawati, S.Pd",Marketing,1,Staff,2022-07-08,2.48,12659155,L,23,S1,EMP00318,3.2,False,0.0401,Information Broker,0.0172527640178224,0.0287,🟢 Stable
EMP00665,"Ir. Ghani Tarihoran, S.Sos",Operations,1,Staff,2019-12-26,5.02,10088199,L,29,S1,EMP00601,3.1,False,0.0554,Information Broker,0.0020864782954176,0.0287,🟢 Stable
EMP00327,"Bala Marpaung, S.Psi",Marketing,2,Senior Staff,2018-08-04,6.41,15215437,L,50,S1,EMP00318,1.5,False,0.0431,Information Broker,0.0142661074849319,0.0287,🟢 Stable
EMP00628,Makara Wibisono,Operations,1,Staff,2023-02-25,1.85,10527430,L,29,S1,EMP00601,3.8,False,0.0431,Information Broker,0.0140484183578534,0.0286,🟢 Stable
EMP00178,Maimunah Wulandari,Engineering,1,Staff,2023-09-30,1.25,12198936,L,49,S2,EMP00155,2.2,False,0.0379,Information Broker,0.0188779137488915,0.0284,🟢 Stable
EMP00384,Jamal Padmasari,Sales,2,Senior Staff,2020-04-15,4.71,12970018,P,37,S1,EMP00474,2.7,False,0.0431,Information Broker,0.0135969664252312,0.0283,🟢 Stable
EMP00442,Panji Sitorus,Sales,4,Lead,2020-09-16,4.29,20628387,L,41,S1,,2.7,False,0.0518,Central Connector,0.0047353906362899,0.0283,🟢 Stable
EMP00908,Oliva Mandasari,IT Infrastructure,1,Staff,2023-04-27,1.68,17064661,L,28,S2,EMP00925,3.7,False,0.0546,Information Broker,0.0020778442371715,0.0283,🟢 Stable
EMP00040,drg. Bakijan Hardiansyah,Engineering,2,Senior Staff,2019-08-03,5.41,18900097,L,33,S1,EMP00155,3.3,False,0.0431,Information Broker,0.0133092276618229,0.0282,🟢 Stable
EMP00271,Kamila Hasanah,Marketing,3,Specialist,2021-02-13,3.88,14022578,P,40,D3,EMP00318,4.4,False,0.0497,Information Broker,0.0067062563364904,0.0282,🟢 Stable
EMP00850,"Gasti Prastuti, S.Pt",Customer Success,2,Senior Staff,2020-03-27,4.76,14050694,P,50,S2,EMP00846,3.3,False,0.0392,Central Connector,0.0171503430988344,0.0282,🟢 Stable
EMP00598,"Puti Intan Hutasoit, S.E.",Operations,1,Staff,2023-06-16,1.54,10045457,L,27,D3,EMP00601,2.8,False,0.0497,Information Broker,0.006614387616712,0.0282,🟢 Stable
EMP00217,Maya Laksita,Product,3,Specialist,2019-12-30,5.0,23912800,L,44,S1,EMP00254,3.9,False,0.0526,Central Connector,0.0035931703160063,0.0281,🟢 Stable
EMP00645,Lalita Farida,Operations,1,Staff,2022-10-23,2.19,9137808,L,29,S1,EMP00601,2.7,False,0.0551,Information Broker,0.0011310324431478,0.0281,🟢 Stable
EMP00373,Laswi Suwarno,Sales,3,Specialist,2022-01-10,2.97,15629202,L,28,S1,EMP00474,3.6,False,0.0092,Information Broker,0.0468186384734024,0.028,🟢 Stable
EMP00101,Asirwanda Padmasari,Engineering,3,Specialist,2020-06-30,4.5,27147204,P,35,S2,EMP00155,3.0,False,0.0092,Information Broker,0.046501385791248,0.0279,🟢 Stable
EMP00505,Nova Sudiati,Finance,3,Specialist,2021-08-11,3.39,19553877,P,37,S2,EMP00523,3.1,False,0.0466,Information Broker,0.0092562069379342,0.0279,🟢 Stable
EMP00643,"Cut Zelaya Yolanda, S.Psi",Operations,2,Senior Staff,2019-04-19,5.7,8776364,L,36,S1,EMP00601,3.6,False,0.0392,Information Broker,0.0164477275852754,0.0278,🟢 Stable
EMP00418,drg. Yuni Uyainah,Sales,1,Staff,2019-06-05,5.57,10593215,L,28,S2,EMP00474,3.5,False,0.0431,Information Broker,0.0124112178562944,0.0278,🟢 Stable
EMP00973,"Belinda Hutasoit, S.T.",Research,2,Senior Staff,2020-02-29,4.84,23061954,L,23,S1,EMP00942,2.8,False,0.0547,Central Connector,0.0009598236026504,0.0278,🟢 Stable
EMP00055,KH. Virman Nuraini,Engineering,2,Senior Staff,2018-10-20,6.2,21281784,P,50,S2,EMP00155,3.2,False,0.0431,Information Broker,0.012276596516891,0.0277,🟢 Stable
EMP00262,Sutan Bakiadi Permadi,Marketing,2,Senior Staff,2022-10-04,2.24,12635598,L,39,S1,EMP00318,3.2,False,0.0497,Information Broker,0.0053416409545025,0.0275,🟢 Stable
EMP00257,Ana Lailasari,Product,1,Staff,2020-08-03,4.41,15360488,L,42,S1,EMP00254,2.6,False,0.0512,Information Broker,0.0037129032019742,0.0275,🟢 Stable
EMP00607,"Hj. Juli Maulana, S.E.I",Operations,2,Senior Staff,2020-10-01,4.25,9095836,P,43,S1,EMP00601,5.0,False,0.0092,Information Broker,0.0457285973617898,0.0275,🟢 Stable
EMP00868,"Vanesa Kusumo, S.Gz",IT Infrastructure,1,Staff,2023-03-17,1.79,11616111,L,42,S1,EMP00925,4.5,False,0.0431,Information Broker,0.0118296380708641,0.0275,🟢 Stable
EMP00226,Jane Prabowo,Product,1,Staff,2021-08-04,3.41,19551470,L,32,S2,EMP00254,3.7,False,0.0518,Central Connector,0.0031393368000036,0.0275,🟢 Stable
EMP00229,"Puti Nadine Budiyanto, M.Pd",Product,3,Specialist,2020-11-21,4.11,21280094,P,29,S1,EMP00254,3.4,False,0.0526,Central Connector,0.0020495659948349,0.0273,🟢 Stable
EMP00798,Yoga Pudjiastuti,Customer Success,2,Senior Staff,2022-01-27,2.93,11422946,L,44,S1,EMP00846,3.9,False,0.0384,Information Broker,0.0161020735434917,0.0273,🟢 Stable
EMP00501,"Drs. Lembah Hutasoit, S.Gz",Finance,1,Staff,2018-08-22,6.36,14448316,L,22,S1,EMP00523,4.5,False,0.0464,Central Connector,0.0077776754178461,0.0271,🟢 Stable
EMP00675,"Melinda Prabowo, M.Ak",Operations,1,Staff,2019-04-08,5.73,8920992,P,37,S1,EMP00601,2.7,False,0.0533,Information Broker,0.0007435636635091,0.027,🟢 Stable
EMP00751,Eka Sudiati,Legal,1,Staff,2018-08-03,6.41,21792232,L,39,S1,EMP00770,3.0,False,0.0535,Central Connector,0.0003480080028716,0.0269,🟢 Stable
EMP00589,Kasusra Permadi,HR,3,Specialist,2022-02-21,2.86,16384905,L,35,S1,EMP00575,3.4,False,0.0504,Central Connector,0.002778263223972,0.0266,🟢 Stable
EMP00938,Dadi Safitri,Research,1,Staff,2022-07-30,2.42,16312718,P,22,S1,EMP00942,3.7,False,0.0428,Information Broker,0.0104436232678857,0.0266,🟢 Stable
EMP00333,"Drs. Yunita Adriansyah, M.Pd",Marketing,1,Staff,2021-02-17,3.87,13100323,P,43,D3,EMP00318,4.1,False,0.0431,Central Connector,0.0098521795282779,0.0265,🟢 Stable
EMP00900,Jatmiko Pranowo,IT Infrastructure,2,Senior Staff,2020-07-25,4.44,18455342,L,49,S2,EMP00925,3.7,False,0.0431,Information Broker,0.0098595718172032,0.0265,🟢 Stable
EMP00998,Juli Safitri,Research,2,Senior Staff,2018-08-16,6.38,23796830,P,50,S1,EMP00942,3.0,False,0.0392,Information Broker,0.0137716680294133,0.0265,🟢 Stable
EMP00880,Dinda Wijayanti,IT Infrastructure,2,Senior Staff,2023-02-18,1.87,17513049,L,47,S1,EMP00925,4.6,False,0.0431,Information Broker,0.0095214562321731,0.0263,🟢 Stable
EMP00618,Balapati Mandasari,Operations,3,Specialist,2019-04-16,5.71,10402814,L,50,S1,EMP00601,4.0,False,0.0484,Central Connector,0.0042987919579031,0.0263,🟢 Stable
EMP00182,"Lukman Sitorus, S.Pt",Engineering,4,Lead,2018-08-16,6.38,22589208,L,25,S1,,4.3,False,0.0092,Information Broker,0.0434571852042805,0.0263,🟢 Stable
EMP00727,Hilda Manullang,Data & Analytics,1,Staff,2020-06-11,4.56,18118182,L,35,S1,EMP00728,2.8,False,0.0511,Information Broker,0.0012777538240711,0.0262,🟢 Stable
EMP00248,"Ganep Budiman, S.Farm",Product,2,Senior Staff,2019-08-18,5.37,18997784,P,28,S1,EMP00254,2.9,False,0.0381,Information Broker,0.0143895891265484,0.0262,🟢 Stable
EMP00961,Usyi Mandala,Research,2,Senior Staff,2022-05-04,2.66,19903061,P,23,S2,EMP00942,4.3,False,0.0431,Information Broker,0.0091686350531385,0.0261,🟢 Stable
EMP00073,Dartono Hidayat,Engineering,3,Specialist,2021-02-12,3.88,26477845,L,47,S1,EMP00155,3.7,False,0.0431,Information Broker,0.0090745362085793,0.0261,🟢 Stable
EMP00508,Gangsar Astuti,Finance,3,Specialist,2023-09-04,1.33,18800533,P,44,S1,EMP00523,4.4,False,0.0401,Information Broker,0.0117970703308356,0.0259,🟢 Stable
EMP00916,Ghaliyati Wibowo,IT Infrastructure,1,Staff,2020-02-16,4.87,15082929,L,29,S1,EMP00925,4.8,False,0.0471,Central Connector,0.0046557691747377,0.0259,🟢 Stable
EMP00088,Taufan Hutagalung,Engineering,1,Staff,2018-09-08,6.31,11708163,L,44,S3,EMP00155,2.3,False,0.0092,Information Broker,0.0426697691887984,0.0259,🟢 Stable
EMP00114,Mumpuni Yuliarti,Engineering,4,Lead,2019-05-12,5.64,32186563,L,43,S1,,3.4,False,0.0092,Information Broker,0.0424690995897488,0.0258,🟢 Stable
EMP00975,Okta Wibisono,Research,2,Senior Staff,2019-03-10,5.81,17786159,L,41,S1,EMP00942,2.5,False,0.0392,Information Broker,0.0121256883250071,0.0257,🟢 Stable
EMP00688,Luwar Irawan,Operations,2,Senior Staff,2023-07-10,1.48,10006118,P,46,D3,EMP00601,4.1,False,0.0431,Information Broker,0.0082751658280227,0.0257,🟢 Stable
EMP00283,"Taswir Lestari, S.IP",Marketing,2,Senior Staff,2020-06-12,4.55,10491972,L,51,S1,EMP00318,2.8,False,0.0431,Information Broker,0.0083627621987978,0.0257,🟢 Stable
EMP00329,Salimah Wacana,Marketing,3,Specialist,2019-10-23,5.19,18076778,P,32,D3,EMP00318,3.1,False,0.0435,Information Broker,0.0076430177050489,0.0256,🟢 Stable
EMP00621,Maria Adriansyah,Operations,3,Specialist,2020-01-03,4.99,13023623,L,48,S2,EMP00601,3.0,False,0.0497,Information Broker,0.0014996235394878,0.0256,🟢 Stable
EMP00917,R.A. Najwa Pudjiastuti,IT Infrastructure,3,Specialist,2019-10-18,5.2,23421052,L,51,S1,EMP00925,3.3,False,0.0453,Information Broker,0.0056876212148535,0.0255,🟢 Stable
EMP00642,"Ir. Dadap Suwarno, S.I.Kom",Operations,1,Staff,2023-08-31,1.34,7741855,L,43,S1,EMP00601,4.0,False,0.0431,Information Broker,0.0075540301782922,0.0253,🟢 Stable
EMP00957,R. Umi Widodo,Research,1,Staff,2019-05-18,5.62,16090791,L,24,S1,EMP00942,3.5,False,0.0464,Information Broker,0.0042261911929375,0.0253,🟢 Stable
EMP00690,"Tantri Kuswandari, M.TI.",Operations,1,Staff,2020-09-07,4.31,10249041,L,30,S1,EMP00601,3.5,False,0.0464,Information Broker,0.0039510055128584,0.0252,🟢 Stable
EMP00872,Rahayu Wulandari,IT Infrastructure,1,Staff,2019-10-14,5.22,10503305,L,46,S1,EMP00925,3.1,False,0.048,Information Broker,0.001745930419086,0.0249,🟢 Stable
EMP00899,"Puti Fitriani Rahmawati, M.Pd",IT Infrastructure,2,Senior Staff,2021-09-12,3.3,18473492,P,30,S2,EMP00925,2.5,False,0.0485,Information Broker,0.0012828728500524,0.0249,🟢 Stable
EMP00981,Dr. Kambali Wasita,Research,1,Staff,2021-06-02,3.58,17506333,L,37,S2,EMP00942,3.4,False,0.0492,Information Broker,0.0004168034460601,0.0248,🟢 Stable
EMP00978,Karen Saputra,Research,1,Staff,2020-01-20,4.95,17495626,P,42,S3,EMP00942,3.8,False,0.0408,Information Broker,0.0084485054234933,0.0246,🟢 Stable
EMP00263,"Laila Lestari, M.Pd",Marketing,2,Senior Staff,2022-04-05,2.74,10307805,P,34,S2,EMP00318,3.8,False,0.0392,Information Broker,0.010009735911735,0.0246,🟢 Stable
EMP00152,Ajiono Wahyuni,Engineering,1,Staff,2021-02-12,3.88,16132314,P,33,S1,EMP00155,3.0,False,0.0431,Information Broker,0.0059431089646021,0.0245,🟢 Stable
EMP00870,Danang Hidayat,IT Infrastructure,2,Senior Staff,2022-06-12,2.55,15502503,L,50,D3,EMP00925,2.8,False,0.0431,Information Broker,0.005810069383525,0.0245,🟢 Stable
EMP00274,Devi Nasyiah,Marketing,4,Lead,2019-12-18,5.04,17975137,P,23,S1,,3.4,False,0.0435,Information Broker,0.0055381830067739,0.0245,🟢 Stable
EMP00894,Farhunnisa Sitompul,IT Infrastructure,2,Senior Staff,2023-09-24,1.27,13914608,P,43,S1,EMP00925,4.2,False,0.0421,Information Broker,0.0063765884795021,0.0242,🟢 Stable
EMP00054,Vanesa Marpaung,Engineering,2,Senior Staff,2022-03-26,2.77,21783817,P,26,S1,EMP00155,2.8,False,0.0431,Information Broker,0.0052350930348173,0.0242,🟢 Stable
EMP00374,Pangeran Iswahyudi,Sales,3,Specialist,2020-04-23,4.69,22452090,L,29,S1,EMP00474,3.5,False,0.0431,Information Broker,0.0051236831301278,0.0241,🟢 Stable
EMP00080,"dr. Dadap Kuswoyo, S.IP",Engineering,1,Staff,2018-07-20,6.45,13330642,P,39,S1,EMP00155,2.0,False,0.0092,Information Broker,0.0389277827302187,0.0241,🟢 Stable
EMP00519,Ir. Reksa Thamrin,Finance,1,Staff,2021-01-11,3.97,13679462,L,23,S1,EMP00523,3.5,False,0.0475,Information Broker,0.0004897432021476,0.024,🟢 Stable
EMP00245,"Hj. Rahayu Lazuardi, M.Farm",Product,2,Senior Staff,2018-11-17,6.12,17964810,L,46,D3,EMP00254,2.5,False,0.0419,Information Broker,0.0060334504955119,0.024,🟢 Stable
EMP00411,"T. Pangeran Sirait, S.IP",Sales,1,Staff,2020-11-05,4.15,17443999,L,40,S1,EMP00474,2.7,False,0.0092,Information Broker,0.0388924573602596,0.024,🟢 Stable
EMP00632,"Bala Prastuti, S.Psi",Operations,1,Staff,2020-04-01,4.75,7714795,L,26,S1,EMP00601,2.8,False,0.0425,Information Broker,0.0053654820009564,0.0239,🟢 Stable
EMP00801,Praba Suwarno,Customer Success,2,Senior Staff,2019-06-23,5.52,11766239,P,24,S1,EMP00846,3.3,False,0.0384,Information Broker,0.0093645243112506,0.0239,🟢 Stable
EMP00666,Cut Rahmi Mangunsong,Operations,3,Specialist,2022-08-22,2.36,14564287,L,37,S1,EMP00601,4.6,False,0.0427,Information Broker,0.0051122479339391,0.0239,🟢 Stable
EMP00060,Puti Chelsea Laksita,Engineering,2,Senior Staff,2021-06-23,3.52,21205763,L,26,D3,EMP00155,3.2,False,0.0431,Information Broker,0.0041869719999376,0.0236,🟢 Stable
EMP00609,"Yance Mandala, M.Kom.",Operations,1,Staff,2019-10-23,5.19,9390678,L,39,S1,EMP00601,2.1,False,0.0431,Information Broker,0.0040804886501221,0.0236,🟢 Stable
EMP00815,"Edi Nashiruddin, S.Ked",Customer Success,1,Staff,2021-03-09,3.81,9026130,L,24,S1,EMP00846,4.4,False,0.0431,Information Broker,0.0038641148173613,0.0235,🟢 Stable
EMP00405,"Diah Iswahyudi, S.Pd",Sales,2,Senior Staff,2023-07-07,1.49,14873543,L,45,S2,EMP00474,3.1,False,0.0431,Information Broker,0.0039455004861311,0.0235,🟢 Stable
EMP00594,Rendy Pangestu,Operations,1,Staff,2018-12-26,6.02,7534404,L,26,S2,EMP00601,3.6,False,0.0431,Central Connector,0.0039936301541091,0.0235,🟢 Stable
EMP00836,"Perkasa Riyanti, S.Pt",Customer Success,2,Senior Staff,2021-01-24,3.93,7496391,L,22,S2,EMP00846,5.0,False,0.0408,Central Connector,0.006275330856717,0.0235,🟢 Stable
EMP00974,Harjasa Usada,Research,2,Senior Staff,2023-02-26,1.85,18582176,L,28,D3,EMP00942,3.3,False,0.0463,Central Connector,0.0005102902965115,0.0234,🟢 Stable
EMP00654,Melinda Suartini,Operations,3,Specialist,2023-02-04,1.91,11605539,L,47,S1,EMP00601,2.9,False,0.0431,Information Broker,0.0036492683928831,0.0234,🟢 Stable
EMP00177,Hj. Janet Hastuti,Engineering,1,Staff,2022-01-24,2.93,21121577,L,32,S2,EMP00155,3.7,False,0.0092,Information Broker,0.0375611335738569,0.0234,🟢 Stable
EMP00722,Dr. Balamantri Simanjuntak,Data & Analytics,1,Staff,2023-10-29,1.17,19718810,P,44,S1,EMP00728,1.6,False,0.0092,Information Broker,0.0374288869776811,0.0233,🟢 Stable
EMP00282,Tami Mahendra,Marketing,1,Staff,2020-05-18,4.62,9937387,L,33,S1,EMP00318,2.8,False,0.0392,Information Broker,0.0074974511452269,0.0233,🟢 Stable
EMP00865,Yuni Pradana,IT Infrastructure,1,Staff,2019-11-23,5.11,15661335,P,27,S1,EMP00925,3.0,False,0.0421,Information Broker,0.0045579662603325,0.0233,🟢 Stable
EMP00971,Prasetyo Safitri,Research,2,Senior Staff,2021-05-31,3.59,15447382,L,34,S1,EMP00942,4.0,False,0.0392,Information Broker,0.007315477566944,0.0233,🟢 Stable
EMP00923,"Yusuf Halim, M.TI.",IT Infrastructure,4,Lead,2023-11-06,1.15,20855592,P,36,S1,,4.6,False,0.0431,Information Broker,0.0035448631765597,0.0233,🟢 Stable
EMP00273,Banawa Nababan,Marketing,1,Staff,2022-11-10,2.14,8361484,L,39,S1,EMP00318,4.0,False,0.0439,Information Broker,0.0024296831853584,0.0232,🟢 Stable
EMP00686,Gatra Puspasari,Operations,1,Staff,2019-07-04,5.49,8931618,L,25,S1,EMP00601,3.0,False,0.0431,Information Broker,0.003342563665428,0.0232,🟢 Stable
EMP00325,Jarwadi Tampubolon,Marketing,2,Senior Staff,2021-04-02,3.75,12009077,P,48,S1,EMP00318,3.2,False,0.0431,Information Broker,0.0030457343485808,0.0231,🟢 Stable
EMP00482,"dr. Taswir Habibi, S.Pd",Sales,3,Specialist,2019-04-07,5.74,14146018,L,49,S2,EMP00474,3.0,False,0.0092,Information Broker,0.0369492025099635,0.0231,🟢 Stable
EMP00353,"Jindra Maryadi, M.M.",Sales,3,Specialist,2018-10-28,6.18,15450238,P,25,S1,EMP00474,3.3,False,0.0431,Information Broker,0.0031253760578037,0.0231,🟢 Stable
EMP00305,Edward Suryono,Marketing,1,Staff,2019-10-19,5.2,8386922,L,31,S1,EMP00318,4.4,False,0.0431,Central Connector,0.00299157388284,0.023,🟢 Stable
EMP00314,"Ilsa Waskita, S.T.",Marketing,1,Staff,2021-04-09,3.73,9547718,P,35,D3,EMP00318,4.3,False,0.0436,Information Broker,0.0023621911210825,0.023,🟢 Stable
